id	left	target	right
gloeiend/adj/nrc_handelsblad_20010830_173/975	aandeelhouder mogen noemen . Het is een druppel op een	gloeiende	"plaat . 	 Voor renovatie van ons stadion zijn we"
gloeiend/adj/nrc_handelsblad_20011204_792/7	"	 Waar Ratelband mensen aanspoort over"	gloeiende	kooltjes te lopen , spoort Pieper hen aan om in
gloeiend/adj/volkskrant_20000321_64/424	goed genoeg vinden . ' De motregen miezert ; de	gloeiende	warmtelampen maken de atmosfeer op het buitenterras van De Nijs
gloeiend/adj/volkskrant_20020712_24/218	omdat zij Sangeeta Sauda ( 20 ) hadden opgedragen een	gloeiend	stuk ijzer vast te houden . Als ze geen brandwonden
gloeiend/adj/volkskrant_20000828_26/1409	Nellie Burnett , terwijl de kapster bezig lijkt met een	gloeiende	krultang haar kapsel in brand te steken . Het ruikt
gloeiend/adj/volkskrant_19990605_31/87	Of stieren krijgen brandende pekbolletjes op de horens . De	gloeiende	druppels veroorzaken afschuwelijke brandwonden . ' Een andere variant is
gloeiend/adj/volkskrant_20030804_66/264	stadium van koffiedikkijken nog altijd niet voorbij . Het was	gloeiend	heet in Hockenheim en de temperatuur van het asfalt liep
gloeiend/adj/volkskrant_20010727_123/279	de schuldenlast is dat van een flinke druppel op een	gloeiende	plaat . Beleggers beloonden de deal met een koersstijging van
gloeiend/adj/volkskrant_20010421_66/1022	Een weergaloze zonsondergang doet vergeten . De lucht is een	gloeiende	oven . De witte bergtoppen zijn brandende ijsburchten . Een
gloeiend/adj/volkskrant_20040529_114/274	voor hen . ' Het is een druppel op een	gloeiende	plaat , beseft ze . Er valt nog veel werk
gloeiend/adj/volkskrant_20010818_150/341	na het bombardement weinig meer overeind . Ze hadden hun	gloeiende	best gedaan , in Middelburg , om hun stad na
gloeiend/adj/volkskrant_19990510_7/48	schamele tweeduizend vluchtingen hier opnemen : een druppel op een	gloeiende	plaat . En bovenal : ongeloofwaardig als consequenties van onze
gloeiend/adj/volkskrant_19991021_138/175	neerzetten met een onnavolgbaar Afrikaans mengsel van lome ontspanning en	gloeiende	intensiteit . Er is hoorbaar moeite gedaan de cd zo
gloeiend/adj/volkskrant_20020216_11/385	achternaam van zijn moeder aan . In Leningrad had hij	gloeiende	oortjes gekregen bij de concerten van Jevgeni Mavrinski ( '
gloeiend/adj/volkskrant_20010901_185/814	François Clemens de aansprekende voorbeelden slechts als druppels op de	gloeiende	plaat . ' Als de trend van wolkbreuken inderdaad doorzet
gloeiend/adj/volkskrant_20000624_90/16	rooster ligt , zullen de buren niet klagen . Een	gloeiend	houtskoolvuur geeft op zichzelf geen overlast . Het zijn vooral
gloeiend/adj/volkskrant_19990501_133/907	onderzoeken de chromosfeer , een dunne , eveneens rode laag	gloeiend	heet waterstofgas die zich boven het lichtgevende zonsoppervlak bevindt .
gloeiend/adj/volkskrant_19990814_133/757	, integendeel , maar het is een druppel op een	gloeiende	plaat . Alsof je in de haven van Alexandrië een
gloeiend/adj/volkskrant_19990703_70/824	had , de cultuur zo goed als de natuur .	Gloeiende	conservatief , die Curtiss , maar ik moest erkennen dat
gloeiend/adj/volkskrant_20010407_102/1217	rijdt hard rondjes op haar driewieler . Rakeling langs een	gloeiend	olievat dat dienst doet als kachel . Aan de muur
gloeiend/adj/volkskrant_20020708_47/185	tegen aids . Hij noemde dat een druppel op de	gloeiende	plaat ; er is 19 miljard nodig . Als regeringen
gloeiend/adj/volkskrant_19991221_89/511	het vlees . Roer nog even goed door en serveer	gloeiend	heet , met of zonder rijst . Drink hierbij liters
gloeiend/adj/volkskrant_19990729_76/43	bewieroken . Zijn goudbestikte kroon weerkaatst het licht van de	gloeiende	zon . De rouwende Serviërs kijken vanachter de kisten in
gloeiend/adj/volkskrant_19990514_105/123	een varken ' ) . Ook minder - ' Gods	gloeiende	tanden ' - hoeven vloeken . Dangerfield zou in de
gloeiend/adj/volkskrant_20010929_155/229	Na ongeveer een uur was hij tevreden met de hoeveelheid	gloeiende	houtskool en rolde de stenen er met zijn voet bovenop
gloeiend/adj/volkskrant_20000916_6/124	ding langs de openbare weg . Een hap van een	gloeiende	kroket laten afkoelen door hem in open mond snel heen
gloeiend/adj/volkskrant_20000712_19/221	later aan in Tasjkent . Tijdens de training met de	gloeiende	zon op zijn ontblote bovenlijf had de Eindhovenaar ogenschijnlijk weinig
gloeiend/adj/volkskrant_20000922_104/1035	een hoogtepunt . De overtuigde communiste Dora , die Stalin	gloeiend	vereert , wil wel met Heinrich vrijen , op voorwaarde
gloeiend/adj/volkskrant_20011109_134/497	beiden . Al is de bijdrage een druppel op de	gloeiende	plaat : er ligt hier in elk geval een lekker
gloeiend/adj/volkskrant_20011207_53/256	moeilijk ontvlambaar , maar kunnen na contact met vuur een	gloeiend	hete smeltdruppel veroorzaken die in de huid brandt . De
gloeiend/adj/volkskrant_20010518_149/236	gekrijs - alsof iemand met zijn blote voeten op een	gloeiend	hete plaat wordt gezet . En die heeft dus niet
gloeiend/adj/volkskrant_20020628_111/352	krediet van 10 miljard dollar . Een druppel op de	gloeiende	plaat van de staatsschuld in binnen- en buitenland , die
gloeiend/adj/volkskrant_20040929_37/234	De klootzakken laten je dagenlang lijden . Pas met een	gloeiende	, kloppende bult op je kop mag je naar de
gloeiend/adj/volkskrant_20030611_27/16	slechts 44 jongeren buigt , is geen druppel op een	gloeiende	plaat , vindt de jeugdofficier . ' Er gaat wel
gloeiend/adj/volkskrant_20020508_175/674	of B. zijn twee van zijn beste vrienden . Het	gloeiende	puntje van de Ducados heeft inmiddels de filter bereikt .
gloeiend/adj/volkskrant_20000819_3/56	' In een wolk van stof rijden we bovenop het	gloeiende	staal van een pantserwagen Grozny binnen . De commando's van
gloeiend/adj/volkskrant_20030730_73/39	laten branden , zodat Braekmans projectie in de kamer een	gloeiend	middelpunt heeft . Het was niet het enige punt van
gloeiend/adj/volkskrant_20010707_136/612	op mijn schouder . Ik was blij dat ze mijn	gloeiende	gezicht niet kon zien . Ik had het niet zien
gloeiend/adj/volkskrant_20011024_67/42	11 september en de nasleep overschaduwen alles , zelfs de	gloeiende	ambities van ' mr. Nice Guy ' . Die titel
gloeiend/adj/volkskrant_20001014_145/197	champignon . Het steeltje is kaarsrecht . De nagel wordt	gloeiend	heet gestookt en door een gat in het staal gestoken
gloeiend/adj/volkskrant_20000411_39/118	bij de muziek van hun deze week verschenen debuutalbum Een	gloeiende	plaat . In dertien liedjes wilde het trio proberen '
gloeiend/adj/volkskrant_20010323_120/110	, onbegrijpelijk goedkoop . Leg de visjes bevroren op de	gloeiende	barbecue en draai ze een keer om . Misverstand :
gloeiend/adj/volkskrant_20040220_137/299	de oorspronkelijke taal , het Hebreeuws , dan is dat	gloeiend	heet . Vertalingen temperen dat en maken het verteerbaar .
gloeiend/adj/volkskrant_20010531_13/479	laten ze een beer als hij jong is over een	gloeiende	ijzeren plaat lopen terwijl er muziek wordt gemaakt . Zo
gloeiend/adj/volkskrant_20031201_107/160	Rafael van der Vaart voelde ik als bij toverslag een	gloeiend	optimisme door me heen stromen . Ik hoorde Rafael nog
gloeiend/adj/volkskrant_20030510_283/156	de sine quod non van de Amerikaanse keuken : een	gloeiende	barbecue . We nestelen ons op een wit beklede bank
gloeiend/adj/volkskrant_20021004_94/144	boven water uitspringt . Het kan ook zijn met de	gloeiende	pest in zijn lijf . Het is voor burgers lastig
gloeiend/adj/volkskrant_20041001_102/39	op , maar ook de lezer . De volwassenen in	Gloeiende	voeten zijn wat minder aansprekend . Vaak reageren ze overdreven
gloeiend/adj/volkskrant_20041013_92/390	opschot/ninteeltig smalverscholen rugje stong ' . Alles moet tegenwoordig in	gloeiende	haast ; zeker in de media . Zo snel als
gloeiend/adj/volkskrant_20011222_137/203	ze de stenen . In de vrieskou haalden ze de	gloeiende	stenen uit de oven . Jenever versoepelde dat werk .
gloeiend/adj/volkskrant_20001219_16/300	de centrale ondernemingsraad en vormgever van Margriet , zag '	gloeiende	oortjes en rode gezichten ' . ' Al twee jaar
gloeiend/adj/parool_20020216_137/789	het bezoekerscentrum in de rij staan om zich een hand	gloeiende	steentjes in de hand laten drukken en die toekijken hoe
gloeiend/adj/parool_20020830_39/303	uitgevoerd , komt misschien doordat slechts weinigen zich aan deze	gloeiende	materie wagen . Zeker in het slotgedeelte van Jephte ,
gloeiend/adj/parool_20040323_04/71	vier doden onder de bemanning , toen een turbinepijp met	gloeiend	hete stoom ontplofte . Woordvoerders van de Noordelijke Vloot klaagden
gloeiend/adj/parool_20000527_149/3072	"dat we allemaal illusionisten zijn . 	 Wanneer u deze"	gloeiende	staaf uit het vuur kunt halen , bekeer ik mij
gloeiend/adj/parool_20030628_32/126	werden mishandeld . Moeder bewerkte de oudste eens met een	gloeiend	mes . G. sloeg hen eens per week . Soms
gloeiend/adj/parool_20020105_35/53	van zichtbaar licht weer uit . Dat geeft een zacht	gloeiend	effect , dat overigens bij mensen kan worden bewerkstelligd met
gloeiend/adj/parool_20020727_65/814	' geraspte thee-ijsblokjes , haverkoekjes van vier graden of juist	gloeiend	hete thee ' . Die moesten de inwendige mens verwarmen
gloeiend/adj/parool_20010814_38/29	zorg toevertrouwde meervoudig gehandicapte vrouw overleed in juni na een	gloeiend	heet bad . De medewerker wordt dood door schuld ten
gloeiend/adj/parool_20010620_27/282	een te heet bad dat kort daarvoor was schoongemaakt met	gloeiend	heet water . Waarschijnlijk heeft een van de medewerkers verzuimd
gloeiend/adj/parool_20010409_120/826	". 	 Dit project is slechts een druppel op de"	gloeiende	plaat , maar het heeft misschien wel enkele deuren geopend
gloeiend/adj/parool_19990724_12/665	de overbevolking ? Welnee , da's een druppel op een	gloeiende	plaat . Het vormt , bevolkingstechnisch gezien , wel een
gloeiend/adj/parool_20020119_102/221	en 500.000 mensen zijn op de vlucht geslagen voor de	gloeiende	lavastroom . Een groot deel van Goma en veertien dorpen
gloeiend/adj/parool_20010109_13/63	schaduw over de hele maan . Wel blijft een zachtrood	gloeiend	schijnsel bestaan , doordat een deel van de zonnestralen -
gloeiend/adj/parool_19990728_21/238	een kleine half miljoen - slechts een druppel op de	gloeiende	plaat . De exploitie kost 350 miljoen Surinaamse guldens per
gloeiend/adj/parool_20001031_92/624	incognita . Daarbij hebben de teksten van oude soefi-dichters een	gloeiende	intensiteit waar men hier al gauw zijn vingers aan brandt
gloeiend/adj/parool_19990706_42/246	, nieuwe betonblokken ingelegd , hier en daar een scheutje	gloeiend	asfalt ingegoten . Hotsebotserig , maar als ze een beetje
gloeiend/adj/parool_19990701_4/764	van het front zijn afgevoerd , met gapende wonden van	gloeiende	granaatscherven . Ze baden in het bloed en hebben een
gloeiend/adj/parool_20020212_177/2225	Wisconsin . Fraude en misbruik Het waren druppels op de	gloeiende	plaat . De eerste helft van de jaren negentig werden
gloeiend/adj/parool_19990424_119/153	baten uit het verkochte kantoor slechts een druppel op de	gloeiende	"plaat . 	 Dit helpt , maar het is niet"
gloeiend/adj/parool_20011006_136/579	kop boven een woonproductie waarin moeder en kind in het	gloeiende	licht van de openhaard turen . ' A soft kiss
gloeiend/adj/parool_20020604_56/678	maar Van den Hazelkamp redeneerde dat elke druppel op de	gloeiende	plaat er een was . De advertenties zijn al verspreid
gloeiend/adj/parool_20010810_92/687	. Het zijn gesprekken over de invloed die van dat	gloeiende	Salinger-proza uitgaat en hoe je je daar ook weer los
gloeiend/adj/parool_20031206_108/24	Een goed boek veroudert nooit ! Het is nog steeds	gloeiend	actueel , een zeldzaamheid . Het werd uitgegeven door Querido
gloeiend/adj/parool_20000226_32/502	stond op en zeide minzaam : ' Een blaasbalg bij	gloeiende	kolen en hout op het vuur : zo is een
gloeiend/adj/parool_20020906_18/50	zijn dan gedacht : ze blijven zeker honderd dagen lang	gloeiend	heet - terwijl de theorie voorspelt dat ze , door
gloeiend/adj/parool_20000726_59/95	bouwen en een klant worstelde met een fusion van een	gloeiend	heet soepje en een reusachtige kreeftenpoot deed verlangen naar een
gloeiend/adj/parool_20000328_44/236	. Er mag worden gelachen bij het luisteren van Een	gloeiende	plaat , maar de cd is gelukkig geheel vrij van
gloeiend/adj/parool_20000626_85/248	, kijkt even besmuikt naar de Uefa-official die hem met	gloeiende	woorden heeft ingeleid als de enige speler ooit op een
gloeiend/adj/parool_20010907_126/2671	ik wel overmoedig , en wordt het volgende boek een	gloeiende	ramp . Dan zegt iedereen straks : zie je wel
gloeiend/adj/parool_20030507_47/225	gaatje in de voorkant van de linkervleugel . Daardoor zou	gloeiend	heet gas zijn binnengedrongen , waardoor de vleugel van binnenuit
gloeiend/adj/parool_19991103_98/940	hun boodschappen verpakken in hun teksten , hebben dictaturen een	gloeiende	hekel . Vandaar dat Hutka een trouwe klant werd van
gloeiend/adj/parool_19990913_96/141	een vredestroepen te sturen heeft volgens Van Walsum ' echt	gloeiende	haast ' . Australië is door zijn ligging als enige
gloeiend/adj/parool_20020613_52/469	zag - maar kon verwachten - was dat die schoteltjes	gloeiend	heet waren . Voor iemand met vuurvaste handen geen probleem
gloeiend/adj/parool_20001127_121/133	. Die vijf procent is dus een druppel op een	gloeiende	plaat . Toch willen de VS , die verantwoordelijk zijn
gloeiend/adj/parool_20000523_13/249	in flauwe slapstick . Mare blijft een druppel op een	gloeiende	plaat
gloeiend/adj/parool_20020301_45/220	waren in haar ogen te zeer een druppel op de	gloeiende	plaat . Ze kreeg geen politieke steun voor haar idee
gloeiend/adj/parool_20010803_78/133	massaconsumptie ' . Onder zijn honende toon voelde je zijn	gloeiende	haat , in zijn hilarische scènes proefde je zijn walging
gloeiend/adj/parool_20040227_123/291	het totaal aantal oudkomers is het een druppel op een	gloeiende	plaat
gloeiend/adj/parool_20010823_15/420	. Wij boren in de vervuilde grond . In de	gloeiende	zon toont Kruska ons de buizen die onder Amsterdams beheer
gloeiend/adj/parool_20020323_79/171	Dit soort teksten doet vrouwen smelten als waterijsjes op een	gloeiende	motorkap . Omdat ik liever thuis speel dan uit ,
gloeiend/adj/parool_20011215_59/206	de Popocatepetl in Mexico explodeerde met een zuil as en	gloeiende	stenen die meer dan negentig meter hoog reikte . Geleerden
gloeiend/adj/parool_19991012_14/604	voortdurend herhalen ? De metro is een druppel op een	gloeiende	plaat . Die hadden we al lang zelf kunnen aanleggen
gloeiend/adj/parool_19990109_76/259	nog nooit alcohol gebruikt . Nog geen druppel op een	gloeiende	plaat ! Dus toen ik hem zo voorover in de
gloeiend/adj/parool_20000609_33/893	van licht , lucht , ruimte , veel groen .	Gloeiend	van trots laat hij foto's zien van Henkenshage , een
gloeiend/adj/parool_19990929_59/1025	hoe mooi ook , het blijft een druppel op een	gloeiende	"plaat . 	 Want voor een betere verbinding tussen Schiphol"
gloeiend/adj/parool_20001120_31/401	nu over gaat , zijn dus een druppel op een	gloeiende	plaat . Toch proberen rijke landen op alle mogelijke manieren
gloeiend/adj/parool_20020122_29/559	brandstoffen . Toen er één benzine morste op de nog	gloeiende	lava , brak een brand uit die de hele opslagplaats
gloeiend/adj/parool_20001122_65/36	, twee weken geleden , is een druppel op de	gloeiende	plaat . Sinds Bill Gates staat geen ondernemer op het
gloeiend/adj/parool_20000906_92/1206	oude sportbekerwinkel hoorde de buurman gemorrel en was Manuel er	gloeiend	bij . Zijn toekomst ? Een beetje rekken en ,
gloeiend/adj/parool_20000803_36/849	net de boeren uit Yorkshire ! ' ) en haar	gloeiende	hekel aan iedereen die zij voor links verslijt.En wijlen Woodrow
gloeiend/adj/parool_20020928_51/268	van een grote lavakoepel op de berg en brede stromen	gloeiend	gesteente . Aardbevingen Tientallen huizen in de Indonesische provincie Papua
gloeiend/adj/parool_20000226_92/293	Filippijnen uit . Vijfduizend streekbewoners vluchtten voor hun leven toen	gloeiende	lava van de hellingen stroomde . Tijdens de uitbarsting ,
gloeiend/adj/parool_20011006_151/335	wat hij in Brazilië doet , een druppel op de	gloeiende	plaat is . Vorig jaar trok hij in Fortaleza ,
gloeiend/adj/parool_19990730_50/152	schulden aan de gezondheidszorg zou slechts een druppel op de	gloeiende	plaat zijn . Woensdag hebben bonden , directies en raad
gloeiend/adj/parool_20040103_115/269	huis ; het Molentjen van Lou Ruts staat als een	gloeiende	Lantaren met vlammen vervult , en de brandende hennipbossen ,
gloeiend/adj/parool_19990216_8/28	is : wie NRC Handelsblad leest meent dat hij er	gloeiend	bij is , lezers van de Volkskrant denken dat Justitie
gloeiend/adj/algemeen_dagblad_20010814_68/34	Oost-Souburg . De vrouw overleed aan de gevolgen van een	gloeiend	heet bad . Het parket in Middelburg legt de mannelijke
gloeiend/adj/algemeen_dagblad_20030710_20/80	te hebben gegeven . Dat is een druppel op een	gloeiende	plaat in het land waar 90 procent van de landbouwgrond
gloeiend/adj/algemeen_dagblad_20020517_100/81	een troosteloos vooruitzicht : je stem een druppel op een	gloeiende	plaat . Op de rand van het Schouwburgplein , aan
gloeiend/adj/algemeen_dagblad_19991208_130/253	rood nooit , Maurice was namelijk geen doorgebroken speler .	Gloeiender	dan op zo'n moment kan de Kuip niet worden .
gloeiend/adj/algemeen_dagblad_20031218_31/115	deksel van de zoutoven waardoor de drie werknemers in een	gloeiend	hete ketel vielen en overleden . Het duurde dagen voordat
gloeiend/adj/algemeen_dagblad_20000203_69/370	de waterketel verdwenen . Doordat het water van de Quooker	gloeiend	heet is , zitten er aan de kraan onderdelen met
gloeiend/adj/algemeen_dagblad_20010804_142/1142	scheepsbouw . Mijn taak was het om zand over het	gloeiende	ijzer te scheppen om het af te laten koelen .
gloeiend/adj/algemeen_dagblad_19990805_52/251	voor zijn land - op langzaam gravel , in de	gloeiende	lentezon en voor vijandig publiek - wil Lapentti niets weten
gloeiend/adj/algemeen_dagblad_19990401_21/36	de bekende natuurwetten kan dat alleen als die luchtbelletjes letterlijk	gloeiend	heet zijn . Detlef Lohse van de Technische Universiteit Twente
gloeiend/adj/algemeen_dagblad_20011115_94/80	der jaren heeft deze grootste etnische groepering in Afghanistan een	gloeiende	hekel gekregen aan de Taliban en hun Arabische medestrijders .
gloeiend/adj/algemeen_dagblad_20040526_87/36	gewoon doorlopen op een gebroken been . Je kan een	gloeiend	hete pan optillen , zonder iets te voelen . Dat
gloeiend/adj/algemeen_dagblad_20010801_47/125	kunnen zijn , met alleen het licht van kaarsen en	gloeiende	kolen , en de muziek van krekels , de glans
gloeiend/adj/algemeen_dagblad_19990130_134/940	rood verbrand en na een partij beklaagt hij zich over	gloeiende	handen . Zijn haren vallen altijd nog in sliertjes over
gloeiend/adj/algemeen_dagblad_20000603_165/296	en de signalen van mijn lichaam genegeerd . Dat ging	gloeiend	mis . Vorige week kwam er nog een buikgriepje overheen
gloeiend/adj/algemeen_dagblad_20011031_11/401	. En dat allemaal zonder reclame . Hoewel ze een	gloeiende	hekel hebben aan kerstboomachtige taferelen met banners en pop-ups is
gloeiend/adj/algemeen_dagblad_19990529_135/1122	binnenplaneten , waaronder de aarde , kort na hun ontstaan	gloeiend	heet en vloeibaar zijn geweest , hadden de zware metalen
gloeiend/adj/algemeen_dagblad_20000602_166/420	camera . Het ezeltje reageert angstig als de smid een	gloeiend	"ijzer in zijn hoef schroeit . 	 Ho maar Leo"
gloeiend/adj/algemeen_dagblad_19990922_33/169	maatregelen binnen het grote stedenbeleid lijken een druppel op een	gloeiende	plaat . Leiden , Den Haag , Rotterdam en de
gloeiend/adj/algemeen_dagblad_20000320_42/186	"meende de renner uit Spijkenisse . 	 Ik heb een"	gloeiende	hekel aan dat wringen . Ik ben altijd heel voorzichtig
gloeiend/adj/algemeen_dagblad_20010214_61/226	straks niet verbranden . Verwarm de grill voor tot hij	gloeiend	heet is ( of gebruik een grilpan , eveneens voorverwarmd
gloeiend/adj/algemeen_dagblad_20010221_5/810	gaan voorleggen . Want dan ben ik er vast ook	gloeiend	bij
gloeiend/adj/algemeen_dagblad_20000602_16/960	bieden . Maar dat is slechts een druppel op een	gloeiende	plaat . In Nederland hebben miljoenen mensen een (midden)inkomen van
gloeiend/adj/algemeen_dagblad_20010329_82/1182	, Lonny's ) bevatten losse plastic zakjes die - eenmaal	gloeiend	heet - niet altijd even gemakkelijk zijn te hanteren .
gloeiend/adj/algemeen_dagblad_20010120_191/351	Leiden , Bernd Knipperdollinck en Bernd Krechtinck ) werden met	gloeiende	tangen gefolterd en met een dolk gedood . De expositie
gloeiend/adj/algemeen_dagblad_20011130_127/618	"mezelf aflezen en schilderend teruggeven . 	 Zijn zelfportretten zijn"	gloeiend	en intens , met hun grote ogen en volle glimlachloze
gloeiend/adj/algemeen_dagblad_20020406_168/267	de route bepaald : naar Methoni en Koroni , de	gloeiend	hete Mani , het eiland Kithira , de vestingstad Monemvasia
