	id	left	target	right	file
24	heilzaam/adj/nrc_handelsblad_19991019_108/4	Eeuwenlang hebben ze	heilzaam	werk verricht in de opvoeding . De boze boeman , Sinterklaas en Zwarte Piet .	nrc_handelsblad_19991019_108
25	heilzaam/adj/nrc_handelsblad_20010713_155/659	manipulatie van magnetisch fluïdum tijdens deze sessies leidde bij de patiënt tot een heftige maar	heilzame	crisis , compleet met sidderingen , toevallen , krampen en duizelingen . Gesproken werd er	nrc_handelsblad_20010713_155
26	heilzaam/adj/nrc_handelsblad_20040312_173/321	stad , de flora en fauna en ontdekte hij als een van de eersten de	heilzame	werking van het plaatselijke klimaat op de gezondheid . Het waren deze enthousiaste berichten van	nrc_handelsblad_20040312_173
27	heilzaam/adj/nrc_handelsblad_20001006_120/289	werd uitgevoerd door epidemioloog prof. dr. Jos Kleijnen van de universiteit van York . De	heilzame	werking van fluoriden op het gebit loopt in verschillende studies uiteen van vijf procent méér	nrc_handelsblad_20001006_120
28	heilzaam/adj/nrc_handelsblad_20000308_39/325	. Moge de opmars van de chaos die in België heerst , in Nederland een	heilzaam	effect sorteren op de creativiteit van filmmakers	nrc_handelsblad_20000308_39
29	heilzaam/adj/nrc_handelsblad_20010223_112/219	empirisme of zelfs de bijzondere deugden van de Engelse taal , vormt dit boek een	heilzame	ontnuchtering . Volpi heeft zijn boek de vorm gegeven van een spionageachtige thriller , waarvan	nrc_handelsblad_20010223_112
30	heilzaam/adj/nrc_handelsblad_20000819_139/690	altijd het meest verkochte geneesmiddel ter wereld . Dat de stof ook voor planten een	heilzame	werking heeft , is nog niet zo lang bekend . Bol diept er aardige anekdote	nrc_handelsblad_20000819_139
31	heilzaam/adj/nrc_handelsblad_20000908_130/1637	In de bundel als geheel wreekt zich wel de afwezigheid van iedere twijfel aan de	heilzame	werking van de geestelijke gezondheidszorg . Iedere relativering van wat de geestelijke gezondheidszorg vermag en	nrc_handelsblad_20000908_130
32	heilzaam/adj/nrc_handelsblad_20031029_17/13	Volgens Benschop nu moet de Derde weg vooral gezien worden als een	heilzaam	alternatief voor de in de PvdA van de jaren zeventig en tachtig overheersende neiging om	nrc_handelsblad_20031029_17
33	heilzaam/adj/nrc_handelsblad_19991127_148/995	na autopsie vastgesteld dat alcoholconsumptie tot een vermindering van atherosclerose leidt . Pierik beschrijft de	heilzame	effecten van alcoholgebruik op de bloedvaten en de bloeddruk , op mogelijke beroerten , galstenen	nrc_handelsblad_19991127_148
34	heilzaam/adj/nrc_handelsblad_20000128_135/86	kwam die winst van Kasparov ook niet ongelegen , want andermaal bleek dat niets zo'n	heilzaam	effect heeft op het wankele humeur van de explosieve Rus als een winstpartij . Twee	nrc_handelsblad_20000128_135
35	heilzaam/adj/nrc_handelsblad_20031029_115/254	van de oude landen naar nieuwe vestigingsgebieden als Australië . Die verhuizingen werden destijds als	heilzaam	gezien ( al stuitten ze wel op massale tegenstand van de inheemse bevolking , die	nrc_handelsblad_20031029_115
36	heilzaam/adj/nrc_handelsblad_20010112_136/426	bij het vinden van geneesmethodes . Sommige activiteiten , zoals pianospelen bijvoorbeeld , zijn zeer	heilzaam	, zegt hij , omdat je daarvoor geconcentreerd beide hersenhelften moet gebruiken . Zo kun	nrc_handelsblad_20010112_136
37	heilzaam/adj/nrc_handelsblad_20010129_77/110	of ander opgewonden standje . Tegenwoordig vertrouwt Raymond Joval , bijgenaamd Hallelujah , op de	heilzame	werking van een religieuze smartlap . Om zijn devotie te onderstrepen laat hij zaterdag ,	nrc_handelsblad_20010129_77
38	heilzaam/adj/volkskrant_20021005_89/54	mag 22 tot 24 euro kosten en niet meer . De circuswereld hoopt op een	heilzame	sanering in eigen kring . Op de Duitse markt bijvoorbeeld trekken vierhonderd circussen rond waarvan	volkskrant_20021005_89
39	heilzaam/adj/volkskrant_20031218_01/302	te houden . Daar staat tegenover dat voor andere opleidingen juist verlaging van het collegeld	heilzaam	kan zijn . Nijs denkt met name aan de bèta-en techniekopleidingen , die kampen met	volkskrant_20031218_01
40	heilzaam/adj/volkskrant_20020801_64/489	enkele minuten ademtocht , is volgens hem verwaarloosbaar . Dat geldt echter ook voor de	heilzame	effecten . Het inademen van extra zuurstof , stelt Roos , leidt niet tot extra	volkskrant_20020801_64
41	heilzaam/adj/volkskrant_20010608_25/499	is de dosis vijfhonderd milligram . Momenteel gaat de aandacht uit naar darmkanker . Het	heilzame	van aspirine tegen die aandoeningen , een ziekte die in de westerse wereld veel slachtoffers	volkskrant_20010608_25
42	heilzaam/adj/volkskrant_20010818_77/250	Wanneer de ' selectieve verontwaardiging ' van het Westen effect heeft , dan is die	heilzaam	voor zowel Israëli's als Palestijnen	volkskrant_20010818_77
43	heilzaam/adj/volkskrant_20010829_1/544	wordt verstrekt . Voordat het experiment is afgelopen , is geen uitspraak mogelijk over het	heilzame	effect van heroïneverstrekking . Buiten heroïne zijn mensen aan allerlei stoffen verslaafd . Moet ik	volkskrant_20010829_1
44	heilzaam/adj/volkskrant_20010406_10/284	vrij modern gezinshoofd ' , vindt hij , maar of zijn invloed op Wolfgang '	heilzaam	of schadelijk ' is geweest , is ook voor hem niet duidelijk . ' De	volkskrant_20010406_10
45	heilzaam/adj/volkskrant_20031018_224/246	waarin de helft van de proefpersonen vooraf een artikel te lezen had gekregen over de	heilzame	werking van lucht geven aan woede door ergens tegenaan te slaan . De andere helft	volkskrant_20031018_224
46	heilzaam/adj/volkskrant_20010531_87/58	te schrapen en het schraapsel dan met kracht op de grond te kwakken , bijzonder	heilzaam	voor hun gezondheid . De fluimen zijn echter bronnen van infecties voor hun medeburgers en	volkskrant_20010531_87
47	heilzaam/adj/volkskrant_20030607_116/166	er het eerste in dook , er ook het eerste van genezen . Met alle	heilzame	gevolgen voor de Japanse aandelenmarkt vandien . William Pesek jr. , die voor de financiële	volkskrant_20030607_116
48	heilzaam/adj/volkskrant_20011117_226/1070	was ik in een mooie droom beland . Er wordt altijd zweverig gesproken over de	heilzame	kracht van dolfijnen . Volgens mij is het puur de immense levenskracht van dolfijnen die	volkskrant_20011117_226
49	heilzaam/adj/volkskrant_20010319_41/502	vanwege het verlies van een kerkelijke machtspositie , maar wel vanwege het afnemen van de	heilzame	invloed van het gelóóf van de kerk . De samenleving verliest daarmee niet alleen een	volkskrant_20010319_41
50	heilzaam/adj/volkskrant_20041230_ci_18/367	Land : ware heersers ontbreken , en een onzichtbare mist maakt dat de bewoners hun	heilzame	krachten en talenten zijn vergeten . The Last Chronicles of Thomas Covenant moet uiteindelijk de	volkskrant_20041230_ci_18
51	heilzaam/adj/volkskrant_20010616_86/6	Pharmaton-tabletten , met een '	heilzame	natuurlijke werking ' , verbeteren de conditie van lichaam en geest , is de belofte	volkskrant_20010616_86
52	heilzaam/adj/volkskrant_20020215_89/557	uitzicht op de top van de berg echt waarderen . ' De geestelijke rust werkte	heilzaam	op LeMays prestaties op het ijs . En in 1997 deed zich nog een wonder	volkskrant_20020215_89
53	heilzaam/adj/volkskrant_20041106_68/144	Paradoxaal genoeg heeft juist de aanwezigheid van het Vlaams Blok volgens Desmet misschien wel een	heilzaam	effect gehad op het debat over de multiculturele samenleving . ' Anders dan in Nederland	volkskrant_20041106_68
54	heilzaam/adj/volkskrant_20020516_137/100	spijbelen tegen te gaan . Het progressieve deel van de natie denkt dat het nauwelijks	heilzaam	kan werken als deze vrouw wordt opgesloten tussen allerlei misdadigers . De beide dochters ,	volkskrant_20020516_137
55	heilzaam/adj/volkskrant_20000304_142/528	verklaring : leycentra zijn kruispunten van energiebanen ( leylijnen ) waaraan in velerlei culturen een	heilzame	werking wordt toegekend . Van Kampen tot Lima . Van Nanking tot Goes . De	volkskrant_20000304_142
56	heilzaam/adj/volkskrant_19990519_13/259	verwaarloosde kinderen om het geweten te sussen . Waarmee weer eens bewezen is dat de	heilzame	kracht van werk zwaar wordt overschat . Als ervaringsdeskundige kan ik u melden dat het	volkskrant_19990519_13
57	heilzaam/adj/volkskrant_20010719_96/1142	oploopt , verdwijnt het als sneeuw voor de zon door het drinken van een kopje	heilzame	Cambodiaanse thee . Lara Croft : Tomb Raider is even saai als iemand anders een	volkskrant_20010719_96
58	heilzaam/adj/volkskrant_20020504_185/468	tot depressies . Depressies zijn een belangrijke voedingsbodem voor allerlei levensbedreigende aandoeningen . Ook de	heilzame	werking van lichamelijk contact mag niet verwaarloosd worden : baby's stérven zelfs zonder zulk contact	volkskrant_20020504_185
59	heilzaam/adj/volkskrant_20031108_14/239	. Het lypoceen , een bestanddeel dat bijdraagt aan de rode kleur , zou een	heilzame	werking hebben op de prostaat . De stof is opgenomen in voedingssupplementen . Medewerkers van	volkskrant_20031108_14
60	heilzaam/adj/volkskrant_20040130_135/156	to live gaat hij op zoek naar het Gran Paradiso , dobbert hij in het	heilzame	water van Abano Terme en legt hij uit hoe scheef de torens van Bologna staan	volkskrant_20040130_135
61	heilzaam/adj/volkskrant_20041009_79/118	het de Zweden helemaal niet om die loof te verkleinen . Het geloof in de	heilzame	werking van de brede school is er niet minder om . Sommige Nederlandse gemeentebesturen willen	volkskrant_20041009_79
62	heilzaam/adj/volkskrant_20040306_209/251	Twee Japanse jongens hebben het gewaagd zich zonder plastic haarkapje onder te dompelen in het	heilzame	water dat opspringt in het centrum van de stad . De jongens giechelen , om	volkskrant_20040306_209
63	heilzaam/adj/volkskrant_20000131_86/51	26 januari ) . Ook voor Willem-Alexander zou het een zegen zijn wanneer zijn gade	heilzame	compensatie kan bieden voor de koele afstandelijkheid waarin zijn moeder zich heeft gespecialiseerd . Warmte	volkskrant_20000131_86
64	heilzaam/adj/volkskrant_20020116_68/748	in de brede zin van het woord . ' Voorts hoopt het CPB op de	heilzame	werking van de concurrentie . ' Ouders hebben in Nederland , zeker in vergelijking met	volkskrant_20020116_68
65	heilzaam/adj/volkskrant_20020821_94/191	. De Khoisan , de oorspronkelijke Kaapbewoners , kennen de struik al eeuwen vanwege de	heilzame	kracht van de bladeren . Rooibos is tegenwoordig goed voor een jaarlijkse export naar de	volkskrant_20020821_94
66	heilzaam/adj/volkskrant_20040227_up.artikelen-A_527/305	goed is voor onze jeugd . Maar zou televisie niet ook af en toe een	heilzame	boodschap kunnen brengen	volkskrant_20040227_up.artikelen-A_527
67	heilzaam/adj/volkskrant_20031028_28/235	- middageten , gymnastiek , de middagrust - buiten , om de zwakke longetjes die	heilzame	bos-en zeelucht te geven . Er heerste in de tehuizen een ijzeren discipline , die	volkskrant_20031028_28
68	heilzaam/adj/volkskrant_19990130_202/1406	zetten om kleinkinderen te krijgen en toch mijn leven inhoud geven ? ' Werk is	heilzaam	, adviseerde Van den Eerenbeemt . ' Zorg dat je ergens nodig bent . '	volkskrant_19990130_202
69	heilzaam/adj/volkskrant_20040522extra_31/198	al het inademen van de zilte zeelucht zou op longlijders , hartpatiënten en reumatici een	heilzaam	effect hebben . Van het drinken van zeewater worden eveneens goede resultaten verwacht . Zo	volkskrant_20040522extra_31
70	heilzaam/adj/volkskrant_19990115_92/57	overeenkomst is het trage , meditatieve karakter van haar muziek en haar geloof in de	heilzame	werking van klank . Ondertussen werkt zij echter al meer dan dertig jaar consequent aan	volkskrant_19990115_92
71	heilzaam/adj/volkskrant_19991218_93/429	olympisch goud wonnen ( Verkerk , Geijssen en Schut ) is evenmin toevallig . De	heilzame	uitwerking van het kunstijs ten spijt , bleek de schaatswereld geenszins verlost van de conservatieve	volkskrant_19991218_93
72	heilzaam/adj/volkskrant_20020329_79/1121	de casus van de Betuwelijn nog voor de geest haalt dan zou het advocatensysteem zijn	heilzame	werking hebben kunnen bewijzen . Voorts verhoogt het advocatensysteem de integriteit van het besluitvormingsproces omdat	volkskrant_20020329_79
73	heilzaam/adj/volkskrant_19991210_103/59	. Zo'n gedicht brengt , om met Aristoteles te spreken , langs indirecte weg een	heilzame	katharsis in het gevoelsleven van de lezer teweeg . Andere dichters appelleren niet zozeer aan	volkskrant_19991210_103
74	heilzaam/adj/volkskrant_20010106_9/1166	was in behandeling bij psychiater Johannes Plokker in Leidschendam . Die geloofde sterk in de	heilzame	werking van creatieve therapie en legde een omvangrijke verzameling kunst van psychiatrische patiënten aan .	volkskrant_20010106_9
75	heilzaam/adj/volkskrant_19990506_87/218	. Volgens een verklaring die de prinses heeft doen uitgaan , is de streek een	heilzame	omgeving . ' Ik wil er daarom een plaats van maken waar mensen terecht kunnen	volkskrant_19990506_87
76	heilzaam/adj/volkskrant_20001116_121/280	andere dimensie , die tijdelijk was neergestreken op aarde , om de gevallen mensheid met	heilzame	muziek aan zijn kosmische oorsprong te herinneren . De blijde boodschap werd een halve eeuw	volkskrant_20001116_121
77	heilzaam/adj/volkskrant_20040303_30/45	kalt te stellen . ' Volgens emeritus-hoogleraar psychologie en erepromotor Wim Hofstee heeft Blokkers kritiek	heilzaam	gewerkt . Hij beschouwt hem als de bondgenoot van de universitair docent die probeert de	volkskrant_20040303_30
78	heilzaam/adj/volkskrant_20010512_23/21	zeggen : ik ben tegen medicijnen bij psychische stoornissen . Bij persoonlijkheidsstoornissen is psychofarmacotherapie zelden	heilzaam	, zoals systematisch onderzoek aantoont . Maar ook bij depressieve en angstige stoornissen zijn pillen	volkskrant_20010512_23
79	heilzaam/adj/volkskrant_20000120_70/844	hadden ; het verdienen van een aflaat , door bedevaarten bijvoorbeeld - ze konden alle	heilzaam	zijn voor het leven na de dood . Maar het belangrijkste middel was de mis	volkskrant_20000120_70
80	heilzaam/adj/volkskrant_20021012_147/1129	. De hoop van de neoconservatieve idealisten is dat omverwerping van Saddam Hussein ook een	heilzaam	effect zal hebben op het conflict tussen de Palestijnen en Israël , omdat de radicale	volkskrant_20021012_147
81	heilzaam/adj/volkskrant_20010818_71/496	, en gedwongen worden de werkomstandigheden of de begeleiding van zieken te verbeteren . De	heilzame	werking van transparantie wordt steeds vaker beleden . Alles moet op internet : de wachtlijsten	volkskrant_20010818_71
82	heilzaam/adj/volkskrant_20010118_127/326	Ook bij het trekken van lessen uit de gebeurtenissen wordt te veel uitgegaan van de	heilzame	werking van regelgeving en controle op de naleving daarvan . Zo betwijfel ik zeer of	volkskrant_20010118_127
83	heilzaam/adj/volkskrant_20020104_67/243	Polen , Tsjechië en Hongarije ? Dat is een historische opgave die nog duidelijker een	heilzame	werking op het continent heeft en minder risico's met zich meedraagt dan de invoering van	volkskrant_20020104_67
84	heilzaam/adj/volkskrant_20020517_17/960	weet om te gaan . ( ... ) Het Nederlandse volk heeft zijn regenten een	heilzame	les gegeven die ze niet licht zullen vergeten . ( ... ) De kiezers hebben	volkskrant_20020517_17
85	heilzaam/adj/volkskrant_20031115_225/223	werkdruk neemt toe , de sociale ongelijkheid groeit : modern zijn lijkt niet meer de	heilzame	weg die het ooit was . Toch beweren Schot en Rip dat de mythe van	volkskrant_20031115_225
86	heilzaam/adj/volkskrant_20010323_157/81	de media commentaar op elkaars berichtgeving vrijwel achterwege . ' Ik laat buiten beschouwing hoe	heilzaam	onderlinge kritiek in de media in het geval Peper had kunnen zijn , en ik	volkskrant_20010323_157
87	heilzaam/adj/volkskrant_20020405_192/663	hem , die misschien zelf niet de moed heeft te spreken , de bittere maar	heilzame	lijdenskelk die u thans wordt gereikt , ontzegt . ' Hester weigert echter de identiteit	volkskrant_20020405_192
88	heilzaam/adj/volkskrant_20020105_3/4	Vuur kan zeker	heilzaam	zijn voor het bos , maar dat geldt niet voor de allesverwoestende branden die in	volkskrant_20020105_3
89	heilzaam/adj/volkskrant_20010115_2/267	van 1995 verhuisde Veldkamp naar België . Op papier wel te verstaan , maar de	heilzame	werking op zijn loopbaan was er niet minder om . Sindsdien flirtte hij weer met	volkskrant_20010115_2
90	heilzaam/adj/volkskrant_20010515_93/344	wel opnieuw uitvinden . Het uitgavenkader , beter bekend als de Zalmnorm , heeft zijn	heilzame	werk gedaan , maar regeren is meer dan boekhouden . Creativiteit is niet de meest	volkskrant_20010515_93
91	heilzaam/adj/parool_19990323_79/316	en vrij improviserende jazzmuzikanten enerzijds en dapper maten tellende en genoteerde noten spelende musici anderzijds	heilzaam	kan werken . Turnage heeft de zaak naar eigen zeggen niet op de spits gedreven	parool_19990323_79
92	heilzaam/adj/parool_20020710_19/661	is vermoedelijk geïnspireerd op een pastel van de Zwitserse schilder Liotard en verwees naar de	heilzame	werking van chocolademelk . Via een loopbrug is het hart van het voormalige familiebedrijf te	parool_20020710_19
93	heilzaam/adj/parool_19990918_138/1073	, maar het kan heel goed zijn dat de crisis van 1998 uiteindelijk als een	heilzame	les zal worden beoordeeld	parool_19990918_138
94	heilzaam/adj/parool_20020404_33/524	lichter is dan een ruimteauto en dat het zwaartepunt veel lager ligt . Dat is	heilzaam	voor het weggedrag , dat neigt naar dat van een gewone personenauto . Geen sterk	parool_20020404_33
95	heilzaam/adj/parool_20000104_115/485	kwakzalvers en Jomanda . Mijn sceptische vader liet zich op zijn sterfbed overtuigen van de	heilzame	boodschap van Christian Science , kort voordat hij aan kanker stierf . Heleen Dupuis verwijt	parool_20000104_115
96	heilzaam/adj/parool_20010407_51/349	sneller aan dan het andere , en in een ommezien was iedereen overtuigd van de	heilzame	invloed van een paar glazen rode wijn per dag . Uit de Monica-studie uit 1990	parool_20010407_51
97	heilzaam/adj/parool_19990529_74/74	. Met de menselijke geest heeft men meer moeite . Enige interesse kan vaak al	heilzaam	werken . Meestal echter wordt men met medicijnen behandeld waarvan de werking zogenaamd wetenschappelijk is	parool_19990529_74
98	heilzaam/adj/parool_20000705_54/1785	. De croquet ontbreekt in het lofdicht . Toch kan de goede croquet een opvallende	heilzame	werking hebben . Zo dichtte Annie M.G. Schmidt ooit over de zieke schimmel van de	parool_20000705_54
99	heilzaam/adj/parool_20010614_115/299	hopeloos dan het lijkt . De bemoeienissen van Vermeend kunnen het effect hebben van een	heilzame	shocktherapie . Er is veel lelijks over de dienst gezegd en geschreven . Dat is	parool_20010614_115
100	heilzaam/adj/parool_20000202_147/55	van de parlementaire commissie-Van Traa , een nieuw stel opsporingsregels geformaliseerd die mogelijk niet alleen	heilzame	gevolgen hebben . Ze bergen ook grote risico's in zich . Zonder meteen te willen	parool_20000202_147
101	heilzaam/adj/parool_20011222_105/132	Frank Köhler als wethouder voortdurend de juiste weg heeft gewezen en dat hij voor zijn	heilzame	taxibeleid helaas , helaas van VVD , PvdA en D66 te weinig steun ondervond .	parool_20011222_105
102	heilzaam/adj/parool_20020417_30/440	situaties te kunnen hanteren . Sterker nog , hij gelooft dat dit soort humor een	heilzaam	"effect heeft op de lichamelijk gezondheid van de moppentapper in kwestie . 	 Ik denk"	parool_20020417_30
103	heilzaam/adj/parool_20000921_4/1114	zien hoe het eraan toegaat op de boerderij , maar kan volgens Van Woerkum vooral	heilzaam	"zijn voor de boeren . 	 Boeren zijn vaak banger voor het oordeel van het"	parool_20000921_4
104	heilzaam/adj/parool_20000117_42/42	, aldus journalist en oud-vakbondsbestuurder Evert Mathies . Het Haagse vervoerbedrijf HTM laat zien hoe	heilzaam	verzelfstandiging van zo'n bedrijf kan werken . STAKEN IS het uiterste middel dat werknemers in	parool_20000117_42
105	heilzaam/adj/parool_20011020_87/173	vergoeding ligt moeilijk , omdat wetenschappelijk ( nog ) niet is aangetoond dat marihuana een	heilzame	werking heeft . De minister heeft dit voorjaar al het Bureau Medicinale Cannabis opgericht ,	parool_20011020_87
106	heilzaam/adj/parool_20010313_96/319	in Paramaribo prompt opschudding , die Gortzak moest dempen . Melkerts suggestie was in 1975	heilzaam	geweest . Door internationalisatie van de hulp zou veel wederzijdse wrevel en ergernis omzeild zijn	parool_20010313_96
107	heilzaam/adj/parool_19990709_27/135	in de zon zitten , schrijven de artsen , ontspant - en dat heeft een	heilzame	werking op de lichamelijke en psychische gezondheid . Vitamine D , die het lichaam onder	parool_19990709_27
108	heilzaam/adj/parool_20010908_63/972	zich echter meer inspireren door zijn zo geliefde Laura , en wellicht door het andere	heilzame	dat de maxi-hobbels bieden . Veel van de wijn die de Colli Euganei voortbrengen ,	parool_20010908_63
109	heilzaam/adj/parool_20010802_58/324	blijkt het snijden in het personeelsbestand , met name in Noord-Amerika , lang niet zo	heilzaam	te werken als Koffrie in eerste instantie deed geloven . Dit voorjaar deed de topman	parool_20010802_58
110	heilzaam/adj/parool_19990916_83/321	", omdat mijn spieren dan helemaal verkrampen . 	 Ook lichamelijk heeft de handbike een"	heilzame	"uitwerking . Grauwelman : 	 Het gaat sindsdien veel beter met mijn spieren en ik"	parool_19990916_83
111	heilzaam/adj/parool_20030426_70/41	"beloningen aan de top . 	 Met de openbaarmaking van inkomens gokt u op de"	heilzame	invloed die verontwaardigde reacties kunnen hebben . Maar topondernemers zijn op de golfbaan trots op	parool_20030426_70
112	heilzaam/adj/parool_20030524_41/195	"niet zo veel . 	 HBG denkt dat de tucht van de markt uiteindelijk een"	heilzame	uitwerking zal hebben op de winkels in Ganzenpoort . Jac Vries sluit niet uit dat	parool_20030524_41
113	heilzaam/adj/parool_20040420_121/196	' quick cooling patch ' . Ze maken deel uit van een nieuwe lijn '	heilzame	patches voor levensgenieters , die aroma's vrijgeven of werkzaam zijn via de huid ' :	parool_20040420_121
114	heilzaam/adj/parool_20020409_94/1674	stagneerde zowel het politieke als het maatschappelijke debat . Die stagnatie is niet alleen maar	heilzaam	geweest voor ' het zuivere en genuanceerde oordeel ' , waarnaar de regering streeft .	parool_20020409_94
115	heilzaam/adj/parool_20011120_60/294	aan de eisen in de Europese richtlijn voor homeopatica . Nog nooit is wetenschappelijk de	heilzame	werking van een homeopatisch product aangetoond . Doordat het om tientallen tot miljoenen keren verdunde	parool_20011120_60
116	heilzaam/adj/parool_20000112_37/301	een opgerekte sitcom : het is Friends voor alle gezindten , waarin zelfs het christendom	heilzaam	voor homo's blijkt	parool_20000112_37
