id	left	target	right	file
goedkoop/adj/nrc_handelsblad_20020413_210/525	om naar bepaalde zenders te kijken . De eindeloze stroom braaksel van slecht getekende ,	goedkope	en lawaaierige tekenfilms die door CartoonNetwork , FoxKids en KinderNet wordt uitgekotst komt in mijn	nrc_handelsblad_20020413_210
goedkoop/adj/nrc_handelsblad_20010727_68/44	op last van het ministerie van Volksgezondheid de verkoop gestaakt van de orujo , de	goedkoopste	kwaliteit , wegens mogelijk schadelijke gevolgen van de consumptie van deze olijfolie . Orujo wordt	nrc_handelsblad_20010727_68
goedkoop/adj/nrc_handelsblad_20000126_47/1420	zelfverzekerd tegemoet . Want naast de Red Label à vijf ton komt er een reeks	goedkopere	modellen voor de markt die braak lijkt te liggen tussen Bentley en de Mercedes S-klasse	nrc_handelsblad_20000126_47
goedkoop/adj/nrc_handelsblad_20010227_63/30	voor een nieuwe auto . Gemiddeld werden occasions daardoor begin dit jaar weer 2 procent	goedkoper	. Vooral de oude exemplaren hopen zich op bij de autohandelaar . In totaal stonden	nrc_handelsblad_20010227_63
goedkoop/adj/volkskrant_20001214_10/222	. Volgens G. Hoogenberg , voorzitter van de huurdersvereniging , dreigen de bewoners van de	goedkope	huurflats in de knel te komen , aangezien er geen betaalbare , vervangende woonruimte is	volkskrant_20001214_10
goedkoop/adj/volkskrant_20020413_74/408	Een nieuwe ' middenklasser ' caravan kost zo'n 15 duizend euro . Een tweedehandsje is	goedkoper	, maar : ' Als je hem maar drie weekjes per jaar wilt gebruiken ,	volkskrant_20020413_74
goedkoop/adj/volkskrant_20020418_46/569	het Amerikaanse beleid : ze krijgen geen papieren , maar dit land wil wel hun	goedkope	arbeid en hun belastinggeld . ' De organisatie heeft sinds 11 september 694 illegale Latino's	volkskrant_20020418_46
goedkoop/adj/volkskrant_20010111_127/307	. Van de jaarlijkse wedstrijd messenwerpen tot het succes van de plaatselijke Yugo-dealer ( een	goedkoop	, inferieur type auto ) . Van het overschot aan hoveniers tot aan de toepasselijke	volkskrant_20010111_127
goedkoop/adj/volkskrant_20030807_40/103	voor adsl - snel internet via de telefoonlijn - verhevigen . Zon wil consumenten veel	goedkoper	adsl bieden . * CISCO maakte in de VS dalende omzetten bekend . Als gevolg	volkskrant_20030807_40
goedkoop/adj/volkskrant_19990710_142/561	werk dat veertien gulden per uur oplevert . Westerkamp : ' Ik ben natuurlijk een	goedkope	arbeidskracht . Op mijn leeftijd hoeven geen sociale lasten meer te worden afgedragen . '	volkskrant_19990710_142
goedkoop/adj/volkskrant_20010117_55/359	tank vol , en kijk nou toch , hier is de waspoeder ook al veel	goedkoper	. Veel van de vermelde tabaksmerken worden geproduceerd in het Verenigd Koninkrijk , geëxporteerd naar	volkskrant_20010117_55
goedkoop/adj/volkskrant_20040623_55/244	baat bij een opmerking van een analist van Merrill Lynch die zei dat de Qlogic-stukken	goedkoop	waren . De schermenbeurs Nasdaq die 40 procent van zijn waarde haalt van computerbedrijven steeg	volkskrant_20040623_55
goedkoop/adj/volkskrant_20011110_26/241	week een mailtje om te vertellen hoe mijn studie vordert . Even een update .	Goedkoper	dan een halfuur aan de telefoon hangen . Bovendien heb je geen last van een	volkskrant_20011110_26
goedkoop/adj/volkskrant_20040916_155/241	: Is de subsidieregeling verkwistend , dat wil zeggen kan de doelstelling van de regeling	goedkoper	worden bereikt indien de activiteiten die de regeling probeert te stimuleren zonder overheidsbemoeienis wordt uitgevoerd	volkskrant_20040916_155
goedkoop/adj/volkskrant_20010920_16/834	Abelarde Sanction open ; een gigantische poster van Che waakt over de bar , waar	goedkoop	Namibisch bier wordt geschonken . Jonge bohémiens , de meesten Afrikaanssprekenden , hangen over de	volkskrant_20010920_16
goedkoop/adj/volkskrant_20000505_54/24	' Gesubsidieerde glasscherven ' uit onder meer Duitsland en Engeland zijn voor de Nederlandse glasindustrie	goedkoper	dan oude flessen uit de Nederlandse glasbakken . De verwerkingsbedrijven blijven daardoor met overschotten zitten	volkskrant_20000505_54
goedkoop/adj/volkskrant_20000606_31/9	Ze laten zich niet meer afschepen met een	goedkoop	kopje koffie bij de Hema . Ze willen stijl , service en luxe broodjes .	volkskrant_20000606_31
goedkoop/adj/volkskrant_20020418_135/313	meer open . In een restaurantje dat er wel veilig uitzag , bestelde ik het	allergoedkoopste	gerecht . Redenatie : weinig geld , weinig vlees . Toen het lang duurde begon	volkskrant_20020418_135
goedkoop/adj/volkskrant_20010508_96/85	zuurpruimen die het beter weten gaan er de spot mee drijven . De geliefde ,	goedkope	medium dry sherry ' kon ' al gauw eigenlijk niet meer . Het werd een	volkskrant_20010508_96
goedkoop/adj/volkskrant_20000622_73/89	( Edinburgh International Festival ) verbaast zich over de Britse hooligans in zijn toch niet	goedkope	Amsterdamse hotel , en vindt dat een festival niet moet buigen voor de popularisering van	volkskrant_20000622_73
goedkoop/adj/volkskrant_20010331_35/38	willen trouwen ? Antwoord : samenwerken , zoals met het Franse PPR . Dat is	goedkoper	en minder riskant dan fuseren . Hoe maak ik van een mug een olifant ?	volkskrant_20010331_35
goedkoop/adj/volkskrant_20010308_4/135	advies meestal op . Daardoor liepen de drie klagende opsporingsbedrijven , die naar eigen zeggen	goedkoper	zijn , miljoenen guldens mis . Dezelfde ambtenaar verstrekte ook de subsidies : het rijk	volkskrant_20010308_4
goedkoop/adj/volkskrant_20010621_62/287	je het weet is elk Sterblok er van vergeven . Het idee is dat een	goedkope	standaard-pc met beperktere functies ( bijvoorbeeld minder uitbreidingsmogelijkheden ) minder problemen zal opleveren . Kortom	volkskrant_20010621_62
goedkoop/adj/volkskrant_19991005_15/247	het concern uitwijken naar de zogeheten ' groene weiden ' , niet-Randstedelijke provincies waar kantoorruimte	goedkoop	is , de werkgever bespaart op reiskostenvergoedingen en werknemers hun woonwensen in vervulling zien gaan	volkskrant_19991005_15
goedkoop/adj/volkskrant_19991208_73/139	onbekende buitenlandse koper heeft interesse in de fondsen omdat hun aandelen 15 tot 20 procent	goedkoper	zijn dan gewone stukken Koninklijke Olie en Unilever . Wie bijvoorbeeld Dordtsche Petroleum overneemt ,	volkskrant_19991208_73
goedkoop/adj/volkskrant_20010315_88/413	zoekmachine . Ook moet de gebruiker telkens nieuwe mogelijkheden vinden . Dat is makkelijker en	goedkoper	als de site deel uitmaakt van een internationaal netwerk . Technologische vernieuwingen zijn zo eerder	volkskrant_20010315_88
goedkoop/adj/volkskrant_20040320_38/312	bedrijfsleven van Taiwan de afgelopen jaren gei¨nvesteerd in fabrieken in China . Aangetrokken door de	goedkope	arbeid , voordelige grond en lage belastingen , en met het voordeel van een verwante	volkskrant_20040320_38
goedkoop/adj/volkskrant_20040918_extra_25/342	wo ne lipstick is zo gek nog niet . En ook bij Chanel een stuk	goedkoper	. Voordat Andy Warhol ( 1928-1987 ) een beroemd kunstenaar was , verdiende hij zijn	volkskrant_20040918_extra_25
goedkoop/adj/volkskrant_20000630_138/223	pennen en exotische papiersoorten . Dit in tegenstelling tot de Japanse kalligrafen die , met	goedkoop	en absorberend papier en ronde penselen , vanouds veel vloeiender bewegingen laten zien . Neuenschwander	volkskrant_20000630_138
goedkoop/adj/volkskrant_20000411_54/143	Norman Taurog , 1955 ) . Jerry Lewis heeft als 12-jarige jongen ( kun je	goedkoper	reizen ! ) buit van juwelenroof bij zich in de trein , waar ook Dean	volkskrant_20000411_54
goedkoop/adj/volkskrant_20010324_21/297	gezegd : indien genoegen was genomen met een lagere winst(uitkering) had het product toch eveneens	goedkoper	op de markt kunnen liggen . Niet helemaal juist , maar toch ook niet helemaal	volkskrant_20010324_21
goedkoop/adj/volkskrant_20030524_102/320	de valutaire meevaller in de voorbije jaren , toen dankzij de zwakke euro Nederlandse spullen	goedkoop	waren in Amerika , onvoldoende gebruikt om te herstructureren , meent Wellink . Nu de	volkskrant_20030524_102
goedkoop/adj/volkskrant_20000919_9/281	WTO is blind voor uitbuiting . Arme landen worden gezien als leveranciers van grondstoffen en	goedkope	arbeid . Alle wetten die tot doel hebben eenvoudige mensen te beschermen tegen de grote	volkskrant_20000919_9
goedkoop/adj/volkskrant_19990111_110/1436	miljarden dollars om zich te herstellen . Europa en Japan industrialiseerden snel en brachten hun	goedkope	producten naar Amerika . Steeds meer dollars verlieten het land . Het buitenland , vooral	volkskrant_19990111_110
goedkoop/adj/volkskrant_19990420_74/88	is geschikt om diepgevroren te vervoeren . Hollandse garnalen werden vorig jaar duurder , tong	goedkoper		volkskrant_19990420_74
goedkoop/adj/volkskrant_20000708_186/1688	een blanke mevrouw . Ruim driehonderd gulden . Dat zou helemaal opgaan aan de '	goedkope	' medicijnen . ' Wat moeten we dan eten ? ' , zegt Nomvula .	volkskrant_20000708_186
goedkoop/adj/volkskrant_20040410_103/356	worden , wat aantoonbaar grote consequenties heeft voor het inkomen . Hoger onderwijs mag daarom	goedkoop	zijn én duur ( als het goed is tenminste ) , gevarieerd , met toelatingsexamens	volkskrant_20040410_103
goedkoop/adj/volkskrant_20001114_25/159	de hoge winstmarges . Voor onze keurmerkkoffie is het op zich prettig dat DE niet	goedkoper	wordt . Zo blijft het prijsverschil beperkt .	volkskrant_20001114_25
goedkoop/adj/volkskrant_20040228_81/104	de rente in euroland wel wat mag verlagen . Een lagere rente leidt tot een	goedkopere	euro , en dat is goed Kwaliteit mag wel degelijk een rol spelen bij de	volkskrant_20040228_81
goedkoop/adj/volkskrant_19991217_105/666	, bonden en Lisv . ' Het was een voorwaarde voor de subsidie dat daardoor	goedkoper	gewerkt zou worden . Dat kost banen ' , laat het GAK weten . Het	volkskrant_19991217_105
goedkoop/adj/volkskrant_20010516_38/165	verdwijnt overigens niet geheel . Zwavelarme diesel blijft permanent 3 cent ( exclusief BTW )	goedkoper	dan gewone diesel . Transport en Logistiek Nederland en de Vereniging Eigen Rijders zijn verrast	volkskrant_20010516_38
goedkoop/adj/volkskrant_19990304_57/425	komt een moment dat beleggers zich realiseren : hé , die aandelen zijn wel heel	goedkoop	. Zo is het in het verleden ook gegaan . ' Wel spoorde hij de	volkskrant_19990304_57
goedkoop/adj/volkskrant_20000928_49/492	van enthousiasme voor de uitbreiding . De kosten worden gevreesd , evenals een toevloed van	goedkope	buitenlandse arbeidskrachten en de import van Oost-Europese landbouwproducten . Er is echter geen enkele garantie	volkskrant_20000928_49
goedkoop/adj/volkskrant_19991023_175/1243	' Let wel , dit zijn de marginale landbouwgebieden . Daar kan de gemeente nog	goedkoop	grond verwerven . Ik denk dat ze niet goed weten waarmee ze bezig zijn .	volkskrant_19991023_175
goedkoop/adj/volkskrant_20031112_26/223	en Irak . Turkije verwerpt de stap . Een regeringsfunctionaris noemde het voornemen een '	goedkope	' truc om af te komen van het gewelddadige imago . De PKK , die	volkskrant_20031112_26
goedkoop/adj/volkskrant_20000517_24/286	hij . Hij maakte bekend dat de nieuwe , kleine personenwagens van BMW , die	goedkoper	worden dan de huidige 3-serie , in 2004 op de markt komen	volkskrant_20000517_24
goedkoop/adj/volkskrant_19990830_49/238	garantiezegel , is uiteraard zeer prijzig , maar in heel Frankrijk wordt onder dezelfde naam	goedkopere	ham uit alle windstreken verkocht die erop zou moeten lijken . De echte is in	volkskrant_19990830_49
goedkoop/adj/volkskrant_20031211_38/269	kunnen volgen , bleef onverminderd bestaan . Dus stortten kerkelijke whizzkids en ondernemers zich op	goedkopere	alternatieven voor die opeens zo dure kerktelefoon . De overheid hielp een handje mee met	volkskrant_20031211_38
goedkoop/adj/volkskrant_19991230_53/798	De Duitse en Britse verkeersleidingen zijn wel vijf keer zo groot , maar wij zijn	goedkoper	. Wij zijn competent genoeg om ons eigen lot te bepalen .	volkskrant_19991230_53
goedkoop/adj/volkskrant_20000403_139/7	Het is wel heel makkelijk en	goedkoop	de problemen in het onderwijs te willen aanpakken met een leerplicht voor 4-jarigen . Ik	volkskrant_20000403_139
goedkoop/adj/volkskrant_20010921_57/536	het definitieve traject vanaf 2008 . Het historisch tracé is de makkelijkste , snelste en	goedkoopste	oplossing op Nederlands grondgebied . Bovendien draait België op voor het leeuwendeel van de kosten	volkskrant_20010921_57
goedkoop/adj/volkskrant_20011208_240/66	geheugen : 1k ram , 4k rom besturingssysteem : basic opvallend in 1980 : eerste	goedkope	homecomputer , waardoor kinderen aan het programmeren sloegen verzamelaarswaarde nu : prijs kan oplopen tot	volkskrant_20011208_240
goedkoop/adj/volkskrant_20021010_119/259	, gepatenteerde merkmedicijn . Als het octrooi verlopen is , mag elke fabrikant het middel	goedkoop	namaken . Volgens de zorgverzekeraars gaan de apothekers er in het voorstel van Favié per	volkskrant_20021010_119
goedkoop/adj/volkskrant_20031106_175/183	dan voorspelt Gross ' hogere kosten voor import , een vermindering van de uitgaven aan	goedkope	buitenlandse producten , stijgende inflatie , misschien chaotische financiële markten , een lagere levensstandaard .	volkskrant_20031106_175
goedkoop/adj/volkskrant_20001004_35/599	in mindere mate het onderwijs , niet is meegegroeid met die behoeftes , maar juist	goedkoper	is geworden . ' Crone : ' Er is niet alleen maar bezuinigd . Er	volkskrant_20001004_35
goedkoop/adj/parool_20010405_87/1256	elders in de stad , want aan de Overkant van het IJ is de grond	goedkoper	. ' Dat klopt . ' En dus stuurt u beginnende kunstenaars naar Noord .	parool_20010405_87
goedkoop/adj/parool_20040128_34/247	dat is ontstaan doordat de Thaise producenten niet meer meedoen . De Thai leveren vooral	goedkoop	bewerkt en bevroren vlees , terwijl hun Nederlandse collega's het moeten hebben van verse producten	parool_20040128_34
goedkoop/adj/parool_20040521_17/163	Het is een mooie , oer-Hollandse traditie en het is gezond . En milieuvriendelijk ,	goedkoop	en efficiënt . Denk alleen eens aan de verkeersopstoppingen die worden voorkomen . Toen mijn	parool_20040521_17
goedkoop/adj/parool_19990918_53/117	er andere programma's die ongeveer hetzelfde kunnen als Mathematica , die soms eenvoudiger en meestal	goedkoper	zijn , maar Mathematica staat onaantastbaar aan de top . Het kent inmiddels meer dan	parool_19990918_53
goedkoop/adj/parool_20011011_26/987	. Ja , misschien in de directe omgeving , in Pakistan bijvoorbeeld zal het wel	goedkoper	"zijn . 	 	 Maar als westerse autoriteiten meteen gaan roepen dat de prijs drastisch"	parool_20011011_26
goedkoop/adj/parool_20040120_78/64	waarde van 5000 euro via internet is de belegger - volgens Binck - 52 procent	goedkoper	uit dan bij ABN Amro . Een aandelentransactie bij de online broker kost 15 euro	parool_20040120_78
goedkoop/adj/parool_20011031_77/41	Volgens het Centraal Bureau voor de Statistiek ( CBS ) werden vooral chemische en aardolieproducten	goedkoper	. Tussen januari en september liggen de prijzen gemiddeld 3,6 procent hoger	parool_20011031_77
goedkoop/adj/parool_20000401_1/519	te verzachten . In eerste instantie zou een couponsysteem worden ingevoerd , waarmee de allerarmsten	goedkoper	aan brandstof zouden kunnen komen . Het plan stuitte op veel kritiek , onder meer	parool_20000401_1
goedkoop/adj/parool_20010317_137/1840	maar blijkt bij nadere inspectie gewoon van MDF te zijn gebouwd , zo ongeveer de	goedkoopste	"houtsoort . Goudverf deed de rest . 	 Het budget was beperkt . Dat betekende"	parool_20010317_137
goedkoop/adj/parool_20000429_116/792	meer kooldioxide produceren , zeven cent . Bij kooldioxideverwijdering blijft stroom uit gascentrales dus flink	goedkoper	dan windstroom ; kolenstroom wordt ongeveer even duur . Maar hiermee is de vergelijking nog	parool_20000429_116
goedkoop/adj/parool_20001019_62/728	de Nasdaq . Dan hebben de beren gewonnen en worden de tweedehands Porsches weer erg	goedkoop	.	parool_20001019_62
goedkoop/adj/parool_19990313_76/311	elledige consequenties . Het resultaat , aldus oseph , is een uitermate vervelende lofzang op	goedkope	coke , de thuisteelt en het 24 uur per dag kunnen zuipen	parool_19990313_76
goedkoop/adj/parool_20040228_113/165	De twee raakten later , toen Kooistra ontdekte dat hij zijn kredieten elders een stuk	goedkoper	kon krijgen , ernstig gebrouilleerd . Zelfs Klaas Kooistra , zelf ook horeca-ondernemer , sprak	parool_20040228_113
goedkoop/adj/parool_19991115_12/1140	"Hollands Diep kunnen veranderen . 	 Hoe meer slib wordt aangeboden voor schoonmaak , hoe"	goedkoper	"het per ton wordt , 	 redeneert Verhorst . Dan zou het voordeliger zijn niet"	parool_19991115_12
goedkoop/adj/parool_20040313_07/125	. Ze kan het bovendien niet verkroppen dat stadsdeel Oud Zuid met de nieuwe parkeerbeheerders	goedkoper	uit is , terwijl zij voor het verlies van Stadstoezicht moet bloeden . Zijn wij	parool_20040313_07
goedkoop/adj/parool_20020727_3/323	transportkosten . Bovendien is de productie van de deuren in een Chinese fabriek een stuk	goedkoper	. De voorbereidingen voor de Chinese fabriek hebben veel tijd en moeite gekost , aldus	parool_20020727_3
goedkoop/adj/parool_19990831_77/376	ook op kwaliteit hadden gehoopt . Het gros van de nieuwe binnenlandse producties bestaat uit	goedkoop	amusement en is gespeend van elke kunstzinnigheid . In het land waar Rosselini en Fellini	parool_19990831_77
goedkoop/adj/parool_20030105_94/165	( 31,1 gram ) . Eurobezitters grijpen de voor hun lage dollarkoers aan om relatief	goedkoop	goud te kopen , waarvan de prijs in dollars wordt uitgedrukt . De Europese munt	parool_20030105_94
goedkoop/adj/parool_20001104_118/525	moet worden . ' Alleen maar heel hard blijven roepen dat je de beste en	goedkoopste	bent , werkt niet meer ? ' Een merk kan zijn problemen niet altijd meer	parool_20001104_118
goedkoop/adj/parool_20000108_82/344	een in Malta gevestigd bedrijf . In 1998 vergingen 94 schepen , waarvan 39 onder	goedkope	vlag	parool_20000108_82
goedkoop/adj/parool_20000622_83/1040	een toernee door Europa zou economisch volstrekt onhaalbaar zijn , tenzij je de orkestleden in	goedkope	"bussen zou duwen . 	 Maar dan zou je misschien een situatie creëren waar Zappa's"	parool_20000622_83
goedkoop/adj/parool_20040612_51/176	niet helemaal . Ondernemers die minder dan vijf zakken afval per week aanbieden , blijken	goedkoper	uit te zijn bij de particuliere bedrijven . Dit komt door het reinigingsrecht dat het	parool_20040612_51
goedkoop/adj/parool_20001108_28/123	eurocent - en Numico - tien eurocent beter - gevraagd . Unilever werd 20 eurocent	goedkoper	op 63,75 . Vendex KBB revancheerde zich enigszins van eerdere verliezen . Het warenhuisconcern klom	parool_20001108_28
goedkoop/adj/parool_19990929_75/132	te voeren . Direkteur A. Jhauw verwacht tickets te kunnen aanbieden die enkele honderden guldens	goedkoper	"zullen zijn dan die van de KLM . 	 De prijs ligt rond de veertienhonderd"	parool_19990929_75
goedkoop/adj/parool_20031118_67/7	Zelfs met overstap zou de vlucht	goedkoper	zijn dan de rechtstreekse verbinding . Vrijdag brak de SLM de gesprekken af , volgens	parool_20031118_67
goedkoop/adj/parool_19990816_47/1013	realiseerde zich dat ze zich al zo'n vijftien jaar door luie muzikanten liet gebruiken als	goedkope	arbeidskracht in het Amsterdamse schnabbelcircuit . Nadat ze een half jaar werkeloos op de bank	parool_19990816_47
goedkoop/adj/parool_20011114_63/753	afgekondigd . Omdat veel slachtoffers niet de Amerikaanse nationaliteit hadden , zijn de verzekeraars veel	goedkoper	"uit . 	 Het is vreselijk om te zeggen , maar de schade-uitkeringen voor Dominicanen"	parool_20011114_63
goedkoop/adj/parool_19990409_137/82	opgeduikeld . Lang hebben literaire fijnproevers zich te goed gevoeld voor thrillers omdat er iets	goedkoops	zat aan het spannende boek met al die misdaad en de zuiging van de laatste	parool_19990409_137
goedkoop/adj/parool_19990105_12/158	is op een ondemocratische manier tot stand gekomen en op leugens gebaseerd . Alles zou	goedkoper	"worden . Nou , vergeet het maar . 	 De werpgroep is in november ontstaan"	parool_19990105_12
goedkoop/adj/parool_20040209_77/101	met winst af te sluiten . Maar door de recessie en vooral hevige concurrentie van	goedkope	maatschappijen als Easyjet en Ryanair zijn de verliezen nog steeds groot . Vorig jaar daalde	parool_20040209_77
goedkoop/adj/parool_20010714_91/133	ter wereld . Verder is er een overeenkomst gesloten met een aantal oliemaatschappijen om nieuwe	goedkopere	technieken te ontwikkelen om kooldioxide , die vrijkomt bij de verbranding van fossiele brandstoffen ,	parool_20010714_91
