	id	left	target	right	file
26	stof/noun/nrc_handelsblad_20020624_20/85	"reclamefilmpje zien . 	 Roken reinigt je longen . Het zorgt ervoor dat alle slechte"	stoffen	in je longen met de rook worden meegenomen en zo uit je lichaam worden geblazen	nrc_handelsblad_20020624_20
27	stof/noun/nrc_handelsblad_20000731_75/419	Vanavond de ervaren internationale chauffeur Herman van Wijk die met gevaarlijke , soms zeer brandbare	stoffen	door heel Europa rijdt . Ned.1 , 23.18-0.03u. Boss women . Derde aflevering in een	nrc_handelsblad_20000731_75
28	stof/noun/nrc_handelsblad_20020501_90/228	Plat realisme ? Nou nee . De bulldozer is van papiermaché , de vrouw van	stof	, de rat van speelgoedpluche . Poppen en rare objecten spelen hier de hoofdrol ,	nrc_handelsblad_20020501_90
29	stof/noun/nrc_handelsblad_20010202_101/1252	het heelal , of maar een deel , en welk deel dan ? Daar ligt	stof	voor een supplementair hoofdstuk : onderscheid eens tussen de graden van universaliteit van die steden	nrc_handelsblad_20010202_101
30	stof/noun/nrc_handelsblad_20030821_75/132	helaas , Scheveningen . Nu een woord met een A. De medische term voor lichaamseigen	stoffen	"die ziekteverwekkers tegengaan . 	 	 Anti-oxidanten ? 	 	 Jammer nou , anti-stoffen ."	nrc_handelsblad_20030821_75
31	stof/noun/nrc_handelsblad_20010212_84/291	Jan Siemerink niet in geld zijn geïnteresseerd . Voor Becker kroop Buitendijk altijd in het	stof	, hoewel hij hem drie keer in de steek heeft gelaten . Krajicek vroeg zogenaamd	nrc_handelsblad_20010212_84
32	stof/noun/nrc_handelsblad_20031125_34/96	moet doen . Sommige gebruiksaanwijzingen zijn zo moeilijk dat zelfs een technisch neefje in het	stof	bijt . Nadeel van tijdschakelaars is dat ze bij helder en bij donker weer op	nrc_handelsblad_20031125_34
33	stof/noun/nrc_handelsblad_19990403_18/2085	onderzoeken , vinden soms verbindingen die het gebruik verklaren , maar een andere keer alleen	stoffen	die schadelijk zijn . Los daarvan vinden Westerse farmaceutische industrieën in screeningsprogramma's actieve verbindingen in	nrc_handelsblad_19990403_18
34	stof/noun/nrc_handelsblad_20020717_79/523	ontluiken . Of van de milieukwaliteit bijvoorbeeld ; want ook in dit natuurgebied slaan vervuilende	stoffen	"neer . 	 Vandaar de grassoorten 	 , zegt Querelle . Binnenkort gaat opnieuw dertig"	nrc_handelsblad_20020717_79
35	stof/noun/nrc_handelsblad_20011004_158/242	een pas ontdekt explosief soort olie : nitroglycerine . Door buskruit te vermengen met deze	stof	, werden de mijnen die Nobels vader verkocht een stuk krachtiger , maar ook zeer	nrc_handelsblad_20011004_158
36	stof/noun/nrc_handelsblad_20000217_118/117	, op het scherm . Daar waar de meeste filmmakers in het bovenstaande verhaal genoeg	stof	voor wel twee films zouden vinden , gebruikt Shohei Imamura het slechts als een tien	nrc_handelsblad_20000217_118
37	stof/noun/nrc_handelsblad_20020322_170/67	` De bomen laten op hun naakte vingers kijken , / ze zijn gemaakt van	stof	waar honger uit ontstond , / de takken zijn verhuld beknopte fraaie blijken / van	nrc_handelsblad_20020322_170
38	stof/noun/nrc_handelsblad_20040113_58/98	, zegt De Kruijf . Het stickertje op een intelligente verpakking kan bijvoorbeeld reageren op	stoffen	die schadelijke bacteriën of schimmels uitscheiden . Hoe meer van een bepaald gas , hoe	nrc_handelsblad_20040113_58
39	stof/noun/nrc_handelsblad_20020209_207/363	herinnert zich dat hij eind jaren tachtig al begon te experimenteren met natriumbicarbonaat , een	stof	die het prestatievermogen zou verbeteren . ` ` Er waren geruchten dat je er sneller	nrc_handelsblad_20020209_207
40	stof/noun/nrc_handelsblad_20020528_15/18	graag een paar puntjes willen rechtzetten met betrekking tot de ` onbespreekbare ' zeven meter	stof	van Anil Ramdas ( ` Sierlijke omwikkeling van schoonheid ' , 18 mei ) .	nrc_handelsblad_20020528_15
41	stof/noun/nrc_handelsblad_20010910_42/414	bij te komen . Vooral bij westenwind vrezen de bewoners lawaai , stank en schadelijke	stoffen	. En dat alleen maar omdat er zo nodig een paar beestjes moeten worden beschermd	nrc_handelsblad_20010910_42
42	stof/noun/nrc_handelsblad_20000122_90/541	tegen : als je als school veel leerlingen hebt die meer kunnen dan de verplichte	stof	, waarom zou je die niet stimuleren wat extra's te doen . En als je	nrc_handelsblad_20000122_90
43	stof/noun/nrc_handelsblad_20040422_37/157	kamers , ontworpen vanuit de rijkdom van het plattelandsinterieur . Zo zijn er overvloedig gedecoreerde	stoffen	en vreemde combinaties van traditie en moderniteit . In Galerie Vivid is een deel van	nrc_handelsblad_20040422_37
44	stof/noun/nrc_handelsblad_20020524_31/490	"hier aan toe : 	 Er worden steeds meer eisen aan matrassen gesteld . De"	stof	moet niet alleen zacht en flexibel zijn , maar als het even kan ook vocht-	nrc_handelsblad_20020524_31
45	stof/noun/nrc_handelsblad_20040505_46/10	Daarbij moet de krant soms en public door het	stof	. Zoals toen bleek dat een persbericht van radioprogramma Vroege Vogels , inclusief citaten van	nrc_handelsblad_20040505_46
46	stof/noun/nrc_handelsblad_20010130_7/391	3.600 voormalige stortplaatsen in Nederland . Door monsters te nemen wordt duidelijk of er giftige	stoffen	"weglekken naar het grondwater . 	 Het was beter geweest als Limburg had meegedaan aan"	nrc_handelsblad_20010130_7
47	stof/noun/nrc_handelsblad_20011201_171/1009	dan is er de olie die niet op tijd is ververst en waarin zich kankerverwekkende	stoffen	hebben gevormd . Helaas brengen de kramen het er ten opzichte van de bakkerswinkels slechter	nrc_handelsblad_20011201_171
48	stof/noun/nrc_handelsblad_20000501_77/110	. Beide hadden pillen geslikt . Maar een overdosis xtc , of pillen met gevaarlijke	stoffen	hoeven niet de doodsoorzaak te zijn . Ook oververhitting en uitdroging kunnen fataal zijn geweest	nrc_handelsblad_20000501_77
49	stof/noun/volkskrant_20010112_98/54	Tranter , zijn poppen alleen laat , zakken ze in elkaar tot een willoos hoopje	stof	en papiermaché . Eigenlijk is Tranter hier de Frankenstein die uit dode materie leven maakt	volkskrant_20010112_98
50	stof/noun/volkskrant_20001209_16/13	Onderzoekers van de Katholieke Universiteit Nijmegen hebben een bacterie ontdekt die de	stof	dimethylsulfide kan omzetten in methaangas , een van de broeikasgassen waarvan de concentratie in de	volkskrant_20001209_16
51	stof/noun/volkskrant_20010112_137/1458	achter in de ziekenwagen , die ' over de hobbelige weg een gordijn van opwaaiend	stof	achterliet , tatatatarataaaa !!! ' Begeleid door de sirene zingen de Kuda Buxen eendrachtig en	volkskrant_20010112_137
52	stof/noun/volkskrant_20000129_135/860	de tunnel , ' op reis naar helderder luchten . Gelukkig de passagier die het	stof	van Edinburgh van zich afschudt , en die voor het laatst de oostenwind tussen de	volkskrant_20000129_135
53	stof/noun/volkskrant_20040331_75/352	dan duizend jonge Amerikaanse kinderen heeft veel onrust gezaaid , ook in Nederland . Het	stof	van de publieke en politieke discussie is intussen neergedaald	volkskrant_20040331_75
54	stof/noun/volkskrant_20001103_95/34	een brand in een opslagloods van het bedrijf ging begin mei 480 ton aan chemische	stoffen	de lucht in . Het onderzoek is volgens gedeputeerde B. Mulder nodig om de ongerustheid	volkskrant_20001103_95
55	stof/noun/volkskrant_20040207_297/185	ruim 100 ton grond verwerkt die is verontreinigd met 3000 milligram olie per kilo droge	stof	. Na behandeling in de installatie levert dit 90 ton schoon zand op met minder	volkskrant_20040207_297
56	stof/noun/volkskrant_19990313_167/1208	door chloorhoudende stoffen in te delen in categorieën met overeenkomstige milieueffecten . ' Een nieuwe	stof	kun je dan op grond van grove kenmerken indelen . Lijkt de verbinding schadelijk ,	volkskrant_19990313_167
57	stof/noun/volkskrant_20010523_153/58	gauw viel het woord virtuoos om de manier waarop Van de Sterren de eigenschappen van	stof	en van dode en levende materie wist uit te drukken en zijn vaardigheid om beweging	volkskrant_20010523_153
58	stof/noun/volkskrant_19990906_58/113	ze links en rechts zijn gepasseerd door de voortschrijdende wetenschap die gangbare voedingssupplementen met verdachte	stoffen	vermengt . In een interview in Vrij Nederland zegt de in Portugal werkzame Nederlandse dopingvorser	volkskrant_19990906_58
59	stof/noun/volkskrant_20010505_174/17	menselijke genen mogen zijn opgehelderd , dat geldt niet voor de talloze eiwitten , de	stoffen	die bepalen wat er in het lichaam gebeurt . Vandaar HUPO , het initiatief om	volkskrant_20010505_174
60	stof/noun/volkskrant_20031115_64/259	had Bos de kabinetsformatie verloren . De Partij van de Arbeid was diep door het	stof	gegaan voor de calvinisten die in het CDA de macht hadden gegrepen . Na maanden	volkskrant_20031115_64
61	stof/noun/volkskrant_19991123_26/302	voor de klas is veel te kort om alles te behandelen , want in de	stof	is niet geschrapt . Sterker : die is hier en daar uitgebreid . Er is	volkskrant_19991123_26
62	stof/noun/volkskrant_20040428_63/319	chemicaliën . Ruim 300 duizend werknemers krijgen elk jaar kanker , omdat zij met gevaarlijke	stoffen	werken . Van de 160 miljoen werknemers die jaarlijks een arbeidsgerelateerde ziekte oplopen , is	volkskrant_20040428_63
63	stof/noun/volkskrant_20000708_69/73	ze moeten gaan werken met de uitgebreide IOC-lijst . Uit het NeCeDo-onderzoek blijkt dat bepaalde	stoffen	de prestaties van denksporten bevorderen . Stoffen als efedrine , amfetamie , cocaïne , betablokkers	volkskrant_20000708_69
64	stof/noun/volkskrant_20011012_138/357	het moeizame onderzoek naar wat smaak is en vooral de wondere werking van de ene	stof	op de andere , zodat dan pas smaak ontstaat . Zout heeft geen smaak ,	volkskrant_20011012_138
65	stof/noun/volkskrant_20000324_35/102	brood vooral in de illegale bouw , de dierensmokkel , het clandestien lozen van gevaarlijke	stoffen	en de diefstal van archeologische en artistieke erfgoederen	volkskrant_20000324_35
66	stof/noun/volkskrant_19990514_62/360	vuur , Marokkaanse jongetjes uit Bos en Lommer die luid trommelend achter een aandoenlijke ,	stoffen	kameel aan liepen . Er zíjn kinderen bij die adembenemende toeren op de rekstok kunnen	volkskrant_19990514_62
67	stof/noun/volkskrant_20000222_115/133	omtrent tandvleesproblemen , vertelt het NIPO er niet bij , maar de enquête-resultaten leveren voldoende	stof	voor een poging tot analyse . Zo schijnt de maatschappelijke vooruitgang nauwelijks van invloed te	volkskrant_20000222_115
68	stof/noun/volkskrant_20010205_99/399	de eerste sprint gaat in ieder geval niet sneller door het hulpmiddel . ' De	stof	is populair in de voetballerij vanwege de vele krachtsexplosies in korte tijd . Kuipers beaamt	volkskrant_20010205_99
69	stof/noun/volkskrant_20030628_119/110	afgenomen en onderzocht op verdovende middelen door het Nederlands Forensisch Instituut . Alle monsters bleken	stoffen	te bevatten die op drugsgebruik duidden . In 2002 schrapte het College van Medisch Toezicht	volkskrant_20030628_119
70	stof/noun/volkskrant_20000309_168/27	worden geschorst nu ook bij de contra- expertise in zijn urine sporen van de opwekkende	stof	tetrahydrocannabinol zijn gevonden . Dat duidt op het gebruik van hasj of marihuana . Lanzaat	volkskrant_20000309_168
71	stof/noun/volkskrant_20010702_24/132	toch bij McLaren te blijven . Deze kwestie deed in het Formule 1-wereldje nogal wat	stof	opwaaien . Zo zou McLaren , staat in een van de artikelen te lezen ,	volkskrant_20010702_24
72	stof/noun/volkskrant_20020125_41/182	het nirwana , maar een grote ontnuchtering wacht . In literair opzicht blijft Het rode	stof	duidelijk achter bij Gao's magnum opus , ondanks Ma's schildersoog en zijn boeddhistisch getinte mijmeringen	volkskrant_20020125_41
73	stof/noun/volkskrant_20011207_53/78	synthethische kleding van de slachtoffers had bijgedragen aan de omvang van de ramp . Sommige	stoffen	smelten op de huid . De minister sprak direct na de ramp met de kledingbranche	volkskrant_20011207_53
74	stof/noun/volkskrant_20001104_208/512	lijst van meest verslavende stoffen staat nicotine . '32 Procent van de mensen die de	stof	ooit gebruikten , blijft erin hangen ' , zegt Van den Brink . Dan komt	volkskrant_20001104_208
75	stof/noun/volkskrant_20020729_4/280	zijn , want de Europeanen hebben wel degelijk alternatieven , en die zouden heel wat	stof	kunnen doen opwaaien . Als ze willen , kunnen ze de hele orde van na	volkskrant_20020729_4
76	stof/noun/volkskrant_20020820_28/398	onder meer een drie uur durende instructiefilm over het aanmaken van de springstof TNT uit	stoffen	die gemakkelijk te verkrijgen zijn . Kennelijk om te voorkomen dat het trainingsmateriaal zou worden	volkskrant_20020820_28
77	stof/noun/volkskrant_20020608_122/69	ook in de natuur zelf gebeurt . Bekend is dat algen en zeewieren de vluchtige	stof	dimethylsulfide ( DMS ) afscheiden , die onder invloed van zonlicht kan worden omgezet in	volkskrant_20020608_122
78	stof/noun/volkskrant_20031025_124/93	aan een imposante reeks leerboeken . Hij schrijft helder en bondig al kan de droge	stof	wel een vleugje humor gebruiken . Tot slot ontpopt de auteur zich als moraliserende leermeester	volkskrant_20031025_124
79	stof/noun/volkskrant_20040207_277/266	ijzer dat na reductie van het erts ( ijzerhydroxide ) ontstond , bleef dus vaste	stof	, die ' wolf ' werd genoemd . Alleen de slakken smolten . Pas na	volkskrant_20040207_277
80	stof/noun/volkskrant_19990609_6/36	. De veranderingen die hij in de nota Cultuur als confrontatie beoogt , zullen het	stof	niet snel doen optrekken . ' Kunst gedijt niet in een ivoren toren . '	volkskrant_19990609_6
81	stof/noun/volkskrant_20020314_128/435	bleek zondag weer eens , een zeer gelukkige keuze geweest . Kleren van de allermooiste	stoffen	( kaviaar-kasjmier , geschoren nerts ) , met net genoeg Margiela-touch : sobere kleuren ,	volkskrant_20020314_128
82	stof/noun/volkskrant_19991124_1/431	bleek erg gekreukt , maar ook het witte hermelijn was onherstelbaar rood bevlekt doordat de	stof	had afgegeven . Een oud-medewerkster van mevrouw Theresia Vreugdenhil , de couturier die sinds 1965	volkskrant_19991124_1
83	stof/noun/volkskrant_20010616_90/649	? Herman : ' Zo'n twintig jaar . ' HS : Was u door uw	stof	heen ? Herman : ' O nee . Ik volg de sport nog intensief en	volkskrant_20010616_90
84	stof/noun/volkskrant_20031201_24/212	de armen om elkaars schouders . Dwars door zijn jasje , dwars door de dunne	stof	van zijn overhemd voelde ik zijn botten tegen mijn handen prikken . Hij was doodmager	volkskrant_20031201_24
85	stof/noun/volkskrant_19990204_112/418	dat huisartsen niet de merknaam in hun recept vermelden maar de naam van de werkzame	stof	. Verzekeraars en apothekers moeten vervolgens afspreken welk middel wordt verstrekt , meent hij .	volkskrant_19990204_112
86	stof/noun/volkskrant_20010303_105/218	de pilletjes - in het schooljargon wel smarties of skittles genoemd - en snuiven de	stof	op of spuiten die in . Naar aanleiding van de berichten over het toenemende misbruik	volkskrant_20010303_105
87	stof/noun/volkskrant_20000929_59/50	de nieuwe positie van Blair . Nog nooit is een Labourleider zo diep door het	stof	gegaan tijdens een partijcongres . In zijn grote toespraak in de badplaats Brighton gaf Tony	volkskrant_20000929_59
88	stof/noun/volkskrant_20000106_136/49	affaire in Marokko . Het debuut van regisseur Nabil Ayouch deed in zijn thuisland veel	stof	opwaaien . Ook te zien in : Concordia Cinema Enschede ( zaterdag ) , 't	volkskrant_20000106_136
89	stof/noun/volkskrant_20010222_41/277	onder het ministerie van Binnenlandse Zaken ressorterende brandweerinspectie vervolgens de Commissie Preventie Rampen door gevaarlijke	stoffen	( CPR ) . Hierin werken ambtenaren van Binnenlandse Zaken , Sociale Zaken , VROM	volkskrant_20010222_41
90	stof/noun/volkskrant_19991130_9/123	partner , in een levenslange schakel van serie-monogamie . ' Na 36 maanden zijn de	stoffen	in de hersenen die verliefdheid veroorzaken opgebrand , maar partners hebben dat vaak pas na	volkskrant_19991130_9
91	stof/noun/volkskrant_20040416_06/61	, met Gods wil . Onder welke genade zijn uw slachtoffers onschuldig en onze slechts	stof	? En volgens welke doctrine is uw bloed bloed en ons bloed water ? Vergelding	volkskrant_20040416_06
92	stof/noun/parool_20010320_117/417	niet zeggen dat Collignon soms niet verrast met fraaie creaties . Het gebruik van vreemdsoortige	stoffen	is nu eenmaal een van haar handelsmerken . Dus had ze tailleurs en ensembles van	parool_20010320_117
93	stof/noun/parool_20020626_0/182	muren geschreven , een gedeelte van de vloer op de begane grond is weggerot ,	stof	en zaagsel overheersen in de atmosfeer . Toch is het een prachtpand . Voorgevel Eelco	parool_20020626_0
94	stof/noun/parool_20020905_110/506	nog niet bekend of het poeder sporen van de miltvuurbacterie bevat of een andere giftige	stof	. Vorig najaar kwamen door aanslagen door middel van met miltvuur in de VS vijf	parool_20020905_110
95	stof/noun/parool_20000330_151/186	aanpak brengt xtc-producenten daadwerkelijk in problemen . Ze zijn ertoe overgegaan om zelf uit onschuldiger	stoffen	de precursoren te vervaardigen . In 1998 kreeg de USD veertien keer uit Spanje te	parool_20000330_151
96	stof/noun/parool_20020725_38/178	Er zijn ook mensen die vrezen dat er allerlei in de vervuilde zee voorkomende akelige	stoffen	in het wier terecht zijn gekomen , en dat geeft er weer een heel onangenaam	parool_20020725_38
97	stof/noun/parool_20010914_1/513	"instortende toren . 	 Je hebt op televisie wel gezien hoe hard die wolken met"	stof	en puin konden rollen . Voor het gebouw van de beurs stonden politiemensen te schreeuwen	parool_20010914_1
98	stof/noun/parool_20020518_1/228	. Als je met een leuk verhaal begint , zit je veel sneller in de	stof	en blijf je langer geconcentreerd . Om te oefenen heb ik een tijdje geleden het	parool_20020518_1
99	stof/noun/parool_20020413_2275/7	Bij de brand kwamen uiterst giftige	stoffen	vrij	parool_20020413_2275
100	stof/noun/parool_20001013_77/311	tien minuten opblaast , begeleid door het gegil van een sirene , knalapparaten , lapjes	stof	( men zegt dat blauw het beste helpt ) , buksen , pistolen die rotjes	parool_20001013_77
101	stof/noun/parool_20031127_65/105	kernfusie energie opwekken die zowel schoon als goedkoop is . Er komen bijvoorbeeld geen schadelijke	stoffen	bij vrij , want het eindprodukt van de reactor is het edelgas helium , dat	parool_20031127_65
102	stof/noun/parool_19990120_95/62	het instituut zich vooral baseert op computerstudies en nog maar weinig de uitstoot van schadelijke	stoffen	zelf meet . De Kwaadsteniet , inmiddels op een zijspoor gezet , verwijt de top	parool_19990120_95
103	stof/noun/parool_20010424_64/289	Lausanne , in welke functie hij meewerkt aan het opstellen van een lijst van dopinggeduide	stoffen	voor het jaar 2002 . Kuipers gelooft niet dat nandrolon een gunstig effect heeft voor	parool_20010424_64
104	stof/noun/parool_19991006_30/282	"van zijn zaak : 	 Grote tankers veranderen niet snel van koers . Als de"	stof	"is opgetrokken , zal hier een positieve reactie op komen . 	 De groenlobby ziet"	parool_19991006_30
105	stof/noun/parool_20010424_72/40	voor het biotechbedrijf uit Princeton ( New Jersey ) . CBSI is gespecialiseerd in biofarmaceutische	stoffen	en medicijnen . De geschatte omzet van Covance Biotechnology ( 7500 medewerkers ) voor dit	parool_20010424_72
106	stof/noun/parool_20040228_178/150	van de Vlaamse commerciële zender VTM , deed eerder deze maand in België flink wat	stof	opwaaien . In twee afleveringen wordt de zaak-Dutroux gereconstrueerd aan de hand van onder meer	parool_20040228_178
107	stof/noun/parool_20040406_06/274	harddrug te behandelen . Belachelijk , vinden de coffeeshops . Het gehalte van de werkzame	stof	THC in nederwiet is tussen 1999 en 2002 gestegen van negen tot vijftien procent .	parool_20040406_06
108	stof/noun/parool_20030526_71/186	niet , maar steeg zelfs in koers , ondanks berichten over mogelijke concentraties van kankerverwekkende	stoffen	in dieetmargarine . In Zweden hadden consumentenorganisaties aan de bel getrokken . Het aandeel Unilever	parool_20030526_71
109	stof/noun/parool_19990626_46/29	. Daarvoor komt er echter eerst een nader onderzoek naar de effecten van de omstreden	stof	op vrijwilligers met astma . Dat heeft het kabinet gisteren besloten . De proef bij	parool_19990626_46
110	stof/noun/parool_19990605_122/203	dioxinebesmetting tegen te gaan . Alle vlees , melk en melkproducten die mogelijk met die	stof	zijn besmet , moeten uit de handel . Het permanent veterinair comité van deskundigen uit	parool_19990605_122
111	stof/noun/parool_20010405_89/106	derrière - dat woord is hier weer van toepassing , haar middel onder de strakke	stof	, met daarvoor haar onderarm met het smalle horloge en de beugel van de handtas	parool_20010405_89
112	stof/noun/parool_19990504_90/412	"kouros te voorschijn kwam , keek iedereen op . 	 Het beeld was bedekt met"	stof	en kleine deeltjes rubber van de autobanden , die al decennia langs het museum op	parool_19990504_90
113	stof/noun/parool_20000524_58/251	wees uit dat de verspreiding van het gif meevalt . In het slechtste geval zullen	stoffen	als benzeen pas binnen enkele tientallen jaren in het grondwater naast de Volgermeerpolder terecht komen	parool_20000524_58
114	stof/noun/parool_19990706_80/47	justitie wil onbekende drugs aanpakken met een wet die het in omloop brengen van schadelijke	stoffen	verbiedt . HOLLEMANS heeft het voorkomen van een dominee . Hij draagt een keurig pak	parool_19990706_80
115	stof/noun/parool_20010109_101/209	dat de boodschappen in telegramstijl moeten worden geschreven . Omdat menige gebruiker nogal lang van	stof	is en om het gestuntel op de priegelige , al dan niet uitschuifbare toetsenpaneeltjes van	parool_20010109_101
116	stof/noun/parool_20001206_68/1943	slachtoffers , martelaren van Al Amirya zoals ze consequent worden genoemd . Overal staan met	stof	bedekte plastic bloemenkransen . In het midden is het opgereten dak te zien , daaronder	parool_20001206_68
117	stof/noun/parool_20000215_31/48	de klant geen garantie geven dat alle andere halveliterflessen het middel niet bevatten . De	stof	is een loogoplossing die wordt gebruikt om retourflessen te spoelen	parool_20000215_31
118	stof/noun/parool_20000927_129/777	onafhankelijk van elkaar een onderzoek in . Maar een effectieve controle van de duizenden psychoactieve	stoffen	in de diverse smartproducten is niet eenvoudig . Voorzover de Warenwet in het geding is	parool_20000927_129
