id	left	target	right	file
geestig/adj/nrc_handelsblad_20000306_61/420	de oorspronkelijke cast is alleen nog Peter Rose ( Mustafà ) over , opnieuw zeer	geestig	in de Pappataci-scène met zijn ` chicken tonight'-act . De hoge tenor Juan José Lopera	nrc_handelsblad_20000306_61
geestig/adj/nrc_handelsblad_20040527_17/8	Peter Tuinman en Stefan de Walle spelen	geestige	bijrollen . In een verlaten aardappelmeelfabriek in het Oost-Groningse Ter Apel speelt zich een nieuwe	nrc_handelsblad_20040527_17
geestig/adj/nrc_handelsblad_20001023_28/293	gespeeld . Het is dankbaar werk . Oosthoek zet ze , om te beginnen ,	geestig	contrasterend tegenover elkaar : Ellen Vogel in al haar grandeur en laconieke vanzelfsprekendheid , versus	nrc_handelsblad_20001023_28
geestig/adj/nrc_handelsblad_19990402_119/996	mooie rol . Deze vertelling over een oorlog is meeslepend , en met gemak de	geestigste	in tijden , zonder dat er de indruk gegeven wordt dat een oorlog grappig is	nrc_handelsblad_19990402_119
geestig/adj/nrc_handelsblad_19991105_166/1528	werk is lichtvoetig maar niet luchthartig , vol verwondering over alles wat gewoon lijkt ,	geestig	op een droge manier . Stuk voor stuk zijn dit eigenschappen die ook gelden voor	nrc_handelsblad_19991105_166
geestig/adj/nrc_handelsblad_20010317_120/203	"zijn , maar ook over een half uur . 	 Hij vindt zijn antwoord nogal"	geestig	". Om de paar seconden stelt iemand dezelfde vraag . 	 Of misschien wel morgen"	nrc_handelsblad_20010317_120
geestig/adj/nrc_handelsblad_20040528_157/173	Nora of Bronislava Nijinska en vernam van choreografen als Balanchine en Graham even ontnuchterende als	geestige	anekdotes over hun creaties . Maar toen het Danstheater in de jaren zeventig een onbestemde	nrc_handelsblad_20040528_157
geestig/adj/nrc_handelsblad_20030630_96/30	bijwoonde . Stel je voor dat ze verloor . Een nog vroeger voorbeeld van haar	geestige	arrogantie : ze dwong haar eerste en enige echtgenoot , met wie ze van 1928	nrc_handelsblad_20030630_96
geestig/adj/nrc_handelsblad_20010209_14/1395	te roepen , die telkens samenkomen . Behalve suggestief is The Haunt vaak ook behoorlijk	geestig	, bijvoorbeeld in de absurde dialogen of beschrijvingen van het uiterlijk . Een eenzame onaantrekkelijke	nrc_handelsblad_20010209_14
geestig/adj/nrc_handelsblad_20020626_13/479	ik zelf . Er zit een rij cabaretiers onder leiding van Jeroen van Merwijk zo	geestig	mogelijk rolbevestigende zaken te zeggen . Dit is het Groot Nederlandsch Ritueel : Cabaret !	nrc_handelsblad_20020626_13
geestig/adj/nrc_handelsblad_20031031_30/350	fantasierijk verteller zoals hij deed in Liebmans ring , waarnaar in deze roman herhaaldelijk op	geestige	wijze wordt verwezen . De ` Hollandse ' kanten van de ` romance ' zijn	nrc_handelsblad_20031031_30
geestig/adj/nrc_handelsblad_20011129_30/1041	van de wel als een ` vrouwelijke Woody Allen ' omschreven scenariste-regisseuse Holofcener zou buitengewoon	geestig	met New-Yorkse neurosen , verlangens en relaties omspringen . Komedie volgt lotgevallen van twee hartsvriendinnen	nrc_handelsblad_20011129_30
geestig/adj/nrc_handelsblad_20010426_160/301	; 28 april Deventer Schouwburg ; 1 t/m 3 mei Rotterdam Schouwburg . Mooie boel	Geestige	puntdichten en absurde logica van de mompelende cabaretier Kees Torn . 27 april Franeker De	nrc_handelsblad_20010426_160
geestig/adj/nrc_handelsblad_20010315_62/319	een zachte stem draagt ze ritmisch , haast nonchalant mompelend haar Engelstalige gedichten voor ,	geestig	, met geluidseffecten en woordspelingen , maar emotioneel geladen . ` Digital Playground ' ,	nrc_handelsblad_20010315_62
geestig/adj/nrc_handelsblad_19990118_1/615	gezegd . Vergeven wordt hij dus niet . In een andere roman , het zeer	geestige	Leesclubje , komt de hoofdpersoon voor een op het toneel geënsceneerde rechtbank die geen enkele	nrc_handelsblad_19990118_1
geestig/adj/nrc_handelsblad_20040424_42/336	"and Philosophy : I kill therefore I Am , een bundel essays die 	 even"	geestig	", provocerend en dynamisch als de serie zelf 	 willen zijn . Daarnaast zijn er"	nrc_handelsblad_20040424_42
geestig/adj/nrc_handelsblad_20031023_129/7	Menig serieuze scène weet zij een	geestige	draai te geven , menig wat sentimentele scène maakt Van Houten écht tragisch . T/m	nrc_handelsblad_20031023_129
geestig/adj/nrc_handelsblad_20010406_180/2647	aan hecht omdat het bijdraagt aan de suggestie van authenticiteit . Bovendien heeft het een	geestig	effect . We zeggen tegenwoordig niet meer zo vaak schorriemorrie , maar als ik het	nrc_handelsblad_20010406_180
geestig/adj/nrc_handelsblad_20000211_39/83	der Veer was in die tijd de baas van Pernis . Risseeuw vond hem `	geestig	, slim , non-conformistisch , een man die zijn nek durft uit te steken '	nrc_handelsblad_20000211_39
geestig/adj/nrc_handelsblad_20040416_155/412	die in Europa zo goed op Nederlandse belangen let en binnen het kabinet vaak zo	geestig	doet , kan de Eurosceptische premier het uitstekend vinden . Al met al weet die	nrc_handelsblad_20040416_155
geestig/adj/nrc_handelsblad_20011229_242/8	Hij is een zeer intelligent , zeer	geestig	type , maar ik laat mijn waardering daarover te weinig blijken	nrc_handelsblad_20011229_242
geestig/adj/nrc_handelsblad_20040504_70/8	In 1998 maakte hij grote indruk als	geestige	laat-puber Hamlet met fladderende handen à la Brel . Hij speelde de laatste jaren ook	nrc_handelsblad_20040504_70
geestig/adj/nrc_handelsblad_20040519_17/161	, 1987 , VS ) . Hilarisch satirische komedie met een voor de Edwards-aanhangers onweerstaanbaar	geestige	mengeling van hoogstaande slapstick en terloopse subtiliteiten . Blind date Kim Basinger van workaholic Bruce	nrc_handelsblad_20040519_17
geestig/adj/nrc_handelsblad_20010913_36/245	Lanoye knipt en plakt en combineert , knipogend naar het heden , op zijn bekende	geestige	manier . Buitenbeentje onder de dramaturgen Jan Decorte , altijd opwindend experimenteel in de steeds	nrc_handelsblad_20010913_36
geestig/adj/nrc_handelsblad_20000203_90/242	dit niet Allens beste film . Toch wordt Amerika's toenemende , ziekelijke obsessie met roem	geestig	in kaart gebracht , waarbij aandoenlijk aanstellerig gedrag te zien is , op de bekende	nrc_handelsblad_20000203_90
geestig/adj/nrc_handelsblad_20000331_51/393	", zegt Kesting in VARA TV Magazine , 	 en moesten constateren dat het heel"	geestig	was , maar inhoudelijk eigenlijk nergens over ging . Niet erg , want dat was	nrc_handelsblad_20000331_51
geestig/adj/nrc_handelsblad_20001124_127/560	proza . En precies daarvan beschuldig ik Kousbroek . Als je door zijn niet erg	geestige	hyperbolen heenkijkt , houd je het chagrijnig proza over van een oude man die de	nrc_handelsblad_20001124_127
geestig/adj/nrc_handelsblad_20010418_99/186	, een Halloweenparty en een oudejaarsavond . Het is een vaak melig , soms buitengewoon	geestig	groepsportret van New-Yorkers die graag Europeanen zouden zijn , gespeeld door hetzelfde ensemble dat in	nrc_handelsblad_20010418_99
geestig/adj/nrc_handelsblad_20011221_28/343	, maar het beste is eigenlijk dat Hij niet alleen chagrijnig , maar ook heel	geestig	is	nrc_handelsblad_20011221_28
geestig/adj/nrc_handelsblad_20010209_167/900	de donkere , vreemd geplooide oogleden in hun omlijsting van steil metaalzwart haar . '	Geestig	is vervolgens De Bruijns beschrijving van wat John in Nederland overkomt . In een disco	nrc_handelsblad_20010209_167
geestig/adj/nrc_handelsblad_20010216_98/2612	. Hij toont liefde voor het onderwerp en heeft een onderhoudende , elegante , soms	geestige	schijfstijl . De multidisciplinaire aanpak leidt hier tot integratie van kennis en niet tot het	nrc_handelsblad_20010216_98
geestig/adj/nrc_handelsblad_20001028_99/720	gaten . Maar hij is geen bore als Gore . Toch is Gore spitser en	geestiger	. Bush drukt zich slordig uit en verspreekt zo vaak als zijn vader , de	nrc_handelsblad_20001028_99
geestig/adj/nrc_handelsblad_20000203_89/30	, een Engelstalig Nederlands architectuurtijdschrift , belicht enkele creaties van jonge architecten . Op een	geestige	manier brengen ze de Belgische formule onder de aandacht , zoals in het Bierodrome in	nrc_handelsblad_20000203_89
geestig/adj/nrc_handelsblad_20040406_49/191	namen op shirts , en aan de handeling . Veel van de humor is slapstickachtig	geestig	. Noach slaat zich bijvoorbeeld keihard op zijn duim bij het timmeren van zijn schip	nrc_handelsblad_20040406_49
geestig/adj/nrc_handelsblad_20030906_55/424	maar in plaats daarvan zijn broer ziet sterven . Last Life is een gave ,	geestige	variant op het thema eenzaamheid in de grote stad . Vooral de cinematografie van de	nrc_handelsblad_20030906_55
geestig/adj/nrc_handelsblad_20001207_171/22	Dijk , Joke de Kruijf , Thomas van Luyn en de vleesetende plant in de	geestigste	musical van dit seizoen . 9 dec Venray Schouwburg ; 12 dec Rijswijk Schouwburg ;	nrc_handelsblad_20001207_171
geestig/adj/nrc_handelsblad_20011019_159/806	"van tragische dingen , zoals verhandelingen over verschrikkelijke huidziektes . 	 Een paar van de"	geestigste	verhalen in Me Talk Pretty One Day gaan over Sedaris ' homoseksualiteit . In het	nrc_handelsblad_20011019_159
geestig/adj/nrc_handelsblad_20031204_135/258	en nationale politici uit de laatste vijftig jaar ontbreken niet in de prachtig getekende ,	geestige	avonturenverhalen . Marc Sleen , Kunsthal Sint-Pietersabdij , Sint-Pietersplein 9 , Gent . T/m 11	nrc_handelsblad_20031204_135
geestig/adj/nrc_handelsblad_20020907_217/16	Vrienden , vijanden , collega's noemen hem ijdel , gevoelig , megalomaan , rancuneus ,	geestig	, bezitterig , eenzaam , miskend , een fantast , een man met een missie	nrc_handelsblad_20020907_217
geestig/adj/volkskrant_19990121_73/526	voorkomen wordt er voortdurend van rol gewisseld . De voorstelling schetst een gevoelig en vaak	geestig	beeld van ' veelkleurig Nederland ' . Wat je als anders ogende naar je hoofd	volkskrant_19990121_73
geestig/adj/volkskrant_20011016_80/344	marge . Russell , in de vertaling van Ger Thijs , is nog immer afwisselend	geestig	, laconiek en beklemmend ; Labij is het meest in vorm in de grappige scènes	volkskrant_20011016_80
geestig/adj/volkskrant_20001026_114/105	Groove On geen gitaar te bekennen en zijn de raps van frontman Fred Durst soms	geestig	, zoals in het van zelfspot getuigende Hot Dog : if I say ' fuck	volkskrant_20001026_114
geestig/adj/volkskrant_20020329_135/399	voor de redacteuren van de Pravda . Dat neemt niet weg dat Amerika eenhoog een	geestig	boek is . Bijgestaan door het echtpaar Mr en Mrs Adams , dat de twee	volkskrant_20020329_135
geestig/adj/volkskrant_20041106_61/416	de nieuwe , vierde , Rammstein-plaat Reise , Reise . Toch al een feestelijk en	geestig	liedje waarop het lekker met z'n allen meebrullen was : ' We're all living in	volkskrant_20041106_61
geestig/adj/volkskrant_20001111_1/129	hadden gecreëerd , verdween snel . Afwisselend was de teneur van het gesprek bitter ,	geestig	en rancuneus . Een vaste lijn viel er niet in te ontdekken . Het interview	volkskrant_20001111_1
geestig/adj/volkskrant_20000815_70/491	dit alles door nieuw werk van acht dichters , waaronder een voorpublicatie van een opvallend	geestige	Arjen Duinker : ' Het praten begon Met opmerkingen over hoe de kolibrie Had gesmaakt	volkskrant_20000815_70
geestig/adj/volkskrant_19990327_86/86	en werd Joekes afgebeld . Het Kamerlid beklaagde zich , waarop Van Hoorn er een	geestige	column in De Journalist aan wijdde . ' Die werkte als een rode lap '	volkskrant_19990327_86
geestig/adj/volkskrant_20001014_144/382	, beiden verbijsterd waren over elkaars geestrijkheid en gevatheid , - die van More zal	geestiger	zijn geweest , die van Erasmus spitsvondiger , ingehoudener wellicht ook , was hij was	volkskrant_20001014_144
geestig/adj/volkskrant_20030428_60/233	Etty liet Wolkers echter afweten en net op tijd werd hij vervangen door een buitengewoon	geestige	Rascha Peper . Omringd door een aandachtig publiek las zij passages voor uit haar over	volkskrant_20030428_60
geestig/adj/volkskrant_20040611_147/110	een vervelende manier besmuikt was hij zelden of nooit , wel vaak ad rem en	geestig	. Dat zie je ook aan dat 'afscheids'-boekje dat , toepasselijk , Zappen doe je	volkskrant_20040611_147
geestig/adj/volkskrant_19990917_129/384	zo inpakken dat hij vergeet op de inhoud te letten . Indien poëzie hermetisch noch	geestig	is en evenmin over een overrompelende akoestische techniek beschikt ( of die nu in de	volkskrant_19990917_129
geestig/adj/volkskrant_19990828_98/362	( Richard Lester , 1974 ) . Richard Harris moet in snelle , spannende en	geestige	thriller zeven bommen onschadelijk maken die op cruiseschip verborgen zijn . Duitsland 1 , 23.25	volkskrant_19990828_98
geestig/adj/volkskrant_20010125_112/109	is Dido and Aeneas uitgegroeid tot dé opera uit het zeventiende-eeuwse Engeland . De even	geestige	als hilarische heksenscenes met krijsende vrouwen staan lijnrecht tegenover het met geen pen te beschrijven	volkskrant_20010125_112
geestig/adj/volkskrant_19990923_73/165	intussen naar foto's van playmates . Echt een vrouwvriendelijke avond , dus . De enige	geestige	bijdrage leverde Ruby Wax . Zij had een - eerder door de VPRO uitgezonden- interview	volkskrant_19990923_73
geestig/adj/volkskrant_20000328_61/230	Gene Vincent . Twee jaar later volgde de lp Do It Yourself , met het	geestige	en licht-hysterische Hit Me With Your Rhythm Stick en Reasons To Be Cheerful , Part	volkskrant_20000328_61
geestig/adj/volkskrant_20011112_93/334	geschreven . Deze keer gelukkig niet een overdreven enthousiaste aanbeveling , maar het kritische en	geestige	tegendeel : ' Thematiek en motieven in de roman Smeltbreedtes van de Canadese schrijfster Joan	volkskrant_20011112_93
geestig/adj/volkskrant_20040116_135/481	een verkeerd spoor zetten . Over het algemeen schrijft Loudon heel toegankelijk , soms heel	geestig	en altijd als iemand die het leuk vindt om zo sjeuïg mogelijk een verhaal te	volkskrant_20040116_135
geestig/adj/volkskrant_19990610_115/424	klas te staan : ' Willen de kinderen nog wel zo'n oude juf . '	Geestig	zijn de reacties van F. Buurmeijer , die begin jaren negentig een belangrijke rol speelde	volkskrant_19990610_115
geestig/adj/volkskrant_19991217_146/1106	en Mandel geblinddoekt en met één hand op de rug gebonden een stuk beter en	geestiger	dan de romancier , die hier grossiert in houterige zinnen , gemeenplaatsen en gezochte ,	volkskrant_19991217_146
geestig/adj/volkskrant_20001202_187/313	prof. dr. ir. H. Priemus , hoogleraar Volkshuis vesting in Delft , een scherp en	geestig	man . Zijn uitspraak van eigenwoningbezit is de enige juiste	volkskrant_20001202_187
geestig/adj/volkskrant_20040108_82/326	een oude brombeer , die niks mooi of goed vond en af en toe nog	geestig	was	volkskrant_20040108_82
geestig/adj/volkskrant_20011020_43/517	talentvolste dj's die ik ken ' , zegt dj Rob Stenders . ' Hij is	geestig	en oorspronkelijk . Hij pakt graag gevoelige onderwerpen op , maar de nuance ontgaat hem	volkskrant_20011020_43
geestig/adj/volkskrant_20020527_8/845	in een ander opzicht een zeer grote beoordelingsfout . Pim Fortuyn was een gewiekste ,	geestige	debater . Maar zijn optreden wees lange tijd absoluut niet naar politieke verantwoordelijkheid . Paljas	volkskrant_20020527_8
geestig/adj/volkskrant_20001229_92/1175	zijn nieuwste roman , De vitalist : compact , complex , en op momenten onweerstaanbaar	geestig	. Nieuwjaarsdag , drie bevriende koppels zitten bij elkaar . Gezelligheid troef . Maar na	volkskrant_20001229_92
geestig/adj/volkskrant_20000218_90/241	blijft ook in deze onhandige vormgeving boeiend genoeg . Bovendien maken de vele fraaie en	geestige	illustraties veel goed . In de vorige eeuw was de Engelse monarchie bepaald geen instituut	volkskrant_20000218_90
geestig/adj/volkskrant_20000624_10/3131	Notting Hill , Van den Berg erkent het . ' Maar het script is veel	geestiger	. ' Alleen moet de hoofdrolspeler nog even gevonden worden . Acht jaar van zijn	volkskrant_20000624_10
geestig/adj/volkskrant_20001222_36/665	Melkert de juiste man is voor de baan . Hij is slim , hij is	geestig	, hij is zeer goed ingewerkt , maar zijn publieke image is nog te kil	volkskrant_20001222_36
geestig/adj/volkskrant_20000619_125/745	in de ogen kijkt . Gemiddeld jaarinkomen van die tweeëntwintig ongeschikten tien miljoen gulden .	Geestig	vooruitzicht : Duitsland gaat dit toernooi weer winnen	volkskrant_20000619_125
geestig/adj/volkskrant_20040826_kk_40/176	? Tagg : ' Ik acht het niet onmogelijk . Ik zou het wel erg	geestig	vinden . ' Een Culturele Ambassade moet het worden , het Lloyd Hotel in Amsterdam	volkskrant_20040826_kk_40
geestig/adj/volkskrant_20000930_0/3003	fantastisch . Hij deelde de lakens uit , had de leiding en hij was waanzinnig	geestig	, we hebben gelachen , tot het einde toe . Dan krijg je die procedure	volkskrant_20000930_0
geestig/adj/volkskrant_20000321_49/93	Tot er iemand uit het paleis komt , een Syriër die Frans spreekt en een	geestige	vertaalslag teweeg brengt waarbij alles minstens twee keer moet worden gezegd . Ongemerkt komen we	volkskrant_20000321_49
geestig/adj/volkskrant_20010126_139/1120	Jammer dat Eggers het postmoderne geraas daarna grotendeels staakt . De rest is goed en	geestig	, maar gewoner . Ik heb het nog niet uit . Ik blijf hopen op	volkskrant_20010126_139
geestig/adj/volkskrant_20010423_82/79	nemen . Toch tekent dit het Nederlandse kwartet No Can Do : niet alleen de	geestige	aankondigingen , ook de aanstekelijke en beeldende stukken stralen een grote drang tot communiceren uit	volkskrant_20010423_82
geestig/adj/volkskrant_20020309_210/1871	nog wat kalmeringstabletten meegebracht . Nu is het gemakkelijk : aan de mijne gingen zes	geestige	voordrachten vooraf . De gasten hadden al naar mooie muziek kunnen luisteren en twee pauzes	volkskrant_20020309_210
geestig/adj/volkskrant_20020104_31/699	te komen waar je vrouwelijke soldaten met geweren ziet rondmarcheren ? ' Het is een	geestig	en scherp verhaal zonder een einde dat een oplossing veronderstelt . Heel wat beter dan	volkskrant_20020104_31
geestig/adj/volkskrant_19991216_18/528	Zondag om 14 uur in het Nieuwe de la Martheater . Haarlem Wiseguys is het	geestige	, dramatische portret van vier stoere streetkids . Hoe banen zij zich een weg door	volkskrant_19991216_18
geestig/adj/volkskrant_20011022_83/218	te danken dat het spel geen moment kinderachtig wordt . Geen stereotiepe muizenpakken , maar	geestige	variaties op het muisachtige . Daarnaast imponeren alle acteurs door hun mimekwaliteiten . Ze maken	volkskrant_20011022_83
geestig/adj/volkskrant_20000121_112/1057	maar kan de bekoring van het beschrevene niet verzwijgen . Daarbij is hij vaak zeer	geestig	, haast terloops , zoals het hoort . Voor de aanduiding van bijzonderheid hanteert hij	volkskrant_20000121_112
geestig/adj/volkskrant_20000226_50/860	zich daarmee moet bemoeien . Tijdens het laatste kerstdiner probeerde hij de fractie in een	geestig	bedoelde toespraak duidelijk te maken hoe vreselijk het is als Oudkerk en Arib hem het	volkskrant_20000226_50
geestig/adj/volkskrant_19990308_8/704	Met Wanda heeft hij het meeste contact . ' We hebben het op een beetje	geestige	manier gechoreografeerd . ' En dat werd , tot groot vermaak van het welwillende publiek	volkskrant_19990308_8
geestig/adj/volkskrant_20020419_55/260	oorsprong van het bestaan wil kennen , barst van de onderzoekingslust en is ijzersterk en	geestig	, ook dankzij het spel van Lineke Rijxman . Zij brengt de instelling van een	volkskrant_20020419_55
geestig/adj/volkskrant_20010201_96/82	speelt de composities van slagwerker Arend Niks en saxofonist Frans Vermeerssen , vriendelijke en vaak	geestige	stukken met onverwachte wendingen , die dankzij het ontbreken van een akkoordinstrument als piano of	volkskrant_20010201_96
geestig/adj/volkskrant_20020513_66/10	Het was de grote zomerhit van 1997 : de	geestige	en slimme actiekomedie Men in Black , waarin Will Smith en Tommy Lee Jones het	volkskrant_20020513_66
geestig/adj/volkskrant_20010906_43/293	bewondering . De Super Furry Animals hebben daarmee niet alleen een pretentieuze maar ook een	geestige	plaat voltooid . De Britpop is nu definitief ten grave gedragen , maar met zo'n	volkskrant_20010906_43
geestig/adj/volkskrant_20040603_82/96	buste in 1771 door de grote Jean Houdon gemaakt , heeft hij zelfs een heel	geestig	, sterk ironisch gezicht . En het haar golft van plezier . Op de boulevard	volkskrant_20040603_82
geestig/adj/volkskrant_20020418_152/740	poppen - verdient alleen maar lof . 8 femmes is een uitzinnig , kleurrijk en	geestig	feest	volkskrant_20020418_152
geestig/adj/volkskrant_19990605_176/394	zij moet doen om een dossier te pakken van een veel te hoge tafel is	geestig	en wrang tegelijk . Maar tegenover zulke sterke beelden staan teveel losse flodders . De	volkskrant_19990605_176
geestig/adj/volkskrant_20040417_188/158	Willem-Hendriks waren dominees . Een is later rector magnificus van de VU geworden . Zeer	geestige	man , zo gek als een ui . ' Slinger door de stad , cultureel	volkskrant_20040417_188
geestig/adj/volkskrant_20000503_67/454	huurpenningen . Wegens grote interesse denkt ze de huur nog wat op te krikken .	Geestig	: zelfs de Zwitsers klagen tegenwoordig over de Londense prijzen . Ik niet . Ik	volkskrant_20000503_67
geestig/adj/volkskrant_19990109_154/617	het niet weten , er wordt niet met elkaar gesproken . De humor en de	geestige	vondsten in het boek willen maar niet komen . Natuurlijk snap ik dat Abeltje '	volkskrant_19990109_154
geestig/adj/volkskrant_20020531_40/660	dinsdagochtend voor de VPRO een andere vrouw ten gehore brengt in Een goed gesprek .	Geestig	! En ten slotte voor dat serpent . Misschien zit de lezer niet op haar	volkskrant_20020531_40
geestig/adj/volkskrant_20021009_78/810	dat zondagavond op de televisie . Het tweede verhaal gaat over Claus als alerte ,	geestige	, ongebroken gesprekspartner , in alles geïnteresseerd , van alles op de hoogte . Dat	volkskrant_20021009_78
geestig/adj/volkskrant_20000210_158/265	smaak is verheven tot wapen tegen de censuur . De bewust naïef getekende film is	geestig	en grof tegelijk , met als hoogtepunt een seksscène tussen de duivel en Saddam Hussein	volkskrant_20000210_158
geestig/adj/volkskrant_20011117_223/356	intrigue op gang door de zwenking van de opportunist Leicester die door acteur Xander Straat	geestig	, gemeen en helder wordt waargemaakt . Na een vonkende confrontatie tussen de twee vorstinnen	volkskrant_20011117_223
geestig/adj/volkskrant_19990910_140/390	de vertrouwde wereld voorgesteld in de ontkenning ervan . Dat is geen grapje - hoe	geestig	het soms ook gebeurt . De ontkenning maakt de toevalligheid en willekeur van de per	volkskrant_19990910_140
geestig/adj/volkskrant_20011004_204/988	ook zulke aardige mensen . ' En bij Niehe zelf . ' Wees slim ,	geestig	en modern ' , maant zijn vrouw Herma hem in de woonkeuken voor hij het	volkskrant_20011004_204
geestig/adj/parool_20020110_33/398	veel af van de vondsten in de scènes zelf . Die waren lang niet altijd	geestig	genoeg , vaak onnodig lang ( de parodie op Jesus Christ Superstar , om er	parool_20020110_33
geestig/adj/parool_20040413_156/145	die zijn leven geen film waard vindt , stribbelt hardnekkig tegen . Het levert een	geestige	film op over een geassimileerde jood , die geen boodschap heeft aan het verleden .	parool_20040413_156
geestig/adj/parool_20040407_103/262	, ontaardt in een full scale war . DeVito paste het eerder toe in het	geestige	The war of the roses , waarin Kathleen Turner en Michael Douglas elkaar te lijf	parool_20040407_103
geestig/adj/parool_20000524_34/200	leukste scène is die waarin een vrouw die een carrière als huurmoordenares nastreeft ( een	geestige	rol van Amanda Peet ) , bij Bruce Willis in de leer gaat . Alsof	parool_20000524_34
geestig/adj/parool_20010331_126/133	Aemstel ( Jenny Arean , Mieke Stemerdink , Marjan Luif ) zetten hierin op ongekend	geestige	wijze de waanzin van de deelraad binnenstad te kijk . Het bij opbod verkopen van	parool_20010331_126
geestig/adj/parool_19990326_131/507	boek dat ik las in '67 . Don Casmurro van Machado de Assis . Zo	geestig	en eenvoudig , en tegelijk zo diepgravend . heel moeilijk te evenaren	parool_19990326_131
geestig/adj/parool_20020808_109/267	Andriessens spreektrant en Louis Andriessens componeertrant blootleggen . Als spreker is Andriessen spontaan , vaak	geestig	, associatief , inconsequent en soms zelfs sentimenteel ( vooral als het over zijn vader	parool_20020808_109
geestig/adj/parool_20010731_83/1105	voor onder meer Air , Chemical Brothers en Fatboy Slim , zijn vaak ingenieus ,	geestig	of op een andere manier prikkelend . Wie denkt dat videoclips het einde hebben ingeluid	parool_20010731_83
